# Wordlist

# DATA
ID	ALIGNMENT	BORROWING	COGID	COGIDS	CONCEPT	DOCULECT	FORM	ID_IN_SOURCE	NOTE	TOKENS	VALUE	SAGARTID	MORPHEMES
696	t ɯ + m k e - -		1222	3757 3758	the neck	Japhug	tɯ-mke	6673		t ɯ + m k e	tɯ-mke	695	_the THE
1053	- l j w ¹/i̙ j -		1223	3759	the neck	Tangut	ljwịj¹	6677		l j w ¹/i̙ j	ljwịj¹	122	THE
1366	f q ə̂/ə - -		1222	3758	the neck	WobziKhroskyabs	fqə̂	31690		f q ə̂/ə	fqə̂	695	THE
1678	- d - - e ⁵⁵/i -		1223	3759	the neck	Zhaba	dei⁵⁵	21173		d e ⁵⁵/i	dei⁵⁵	3038	THE
1934	t ə + m k i - -		1222	3757 3758	the neck	MaerkangrGyalrong	tə mki	17390		t ə + m k i	tə mki	695	_the THE
2189	ʁ ⁵⁵/ə̙ ts ⁵³/a		1225	3760	the neck	MuyaKangding	ʁə̱⁵⁵tsa⁵³	22428		ʁ ⁵⁵/ə̙ ts ⁵³/a	ʁə̱⁵⁵tsa⁵³	0	THE
2445	ʁ ʌ̙ ts ¹/æ̙		1225	3760	the neck	MenyaGao	1ʁʌ̠tsæ̠			ʁ ʌ̙ ts ¹/æ̙	1ʁʌ̠tsæ̠	0	THE
2747	- l - - a - ɲ		1223	3759	the neck	OldBurmese	lañ	31177		l a ɲ	lañ	122	THE
2992	l - ʁ ⁵⁵/ɛ -		1226	3763	the neck	QueyuXinlong	lʁɛ⁵⁵	19973		l ʁ ⁵⁵/ɛ	lʁɛ⁵⁵	0	THE
3268	- χ q ã̄ ɪ		1226	3763	the neck	QueyuPubarong	χ^qã̄ɪ			χ q ã̄ ɪ	χ^qã̄ɪ	0	THE
3545	f q ə́/ə d -		1222	3758	the neck	SiyuewuKhroskyabs	fqə́d	38970		f q ə́/ə d	fqə́d	0	THE
3864	t ə + m k î - -		1222	3757 3758	the neck	BragbarSitu	tə-mkî			t ə + m k î	tə-mkî	0	_the THE
4270	v ʑ - - e - -		1223	3759	the neck	Geshiza	vʑe			v ʑ e	vʑe	0	THE
4485	f q ⁵³/ə - -		1222	3758	the neck	GuanyinqiaoKhroskyabs	fqə⁵³			f q ⁵³/ə	fqə⁵³	0	THE
4714	f k ⁵⁵/i - -		1222	3758	the neck	NjorogsKhroskyabs	fki⁵⁵			f k ⁵⁵/i	fki⁵⁵	0	THE
5061	m k ɐ - -		1222	3758	the neck	Tshobdun	mkɐ			m k ɐ	mkɐ	0	THE
5158	r - q e -		1226	3763	the neck	Tshobdun	rqe			r q e	rqe	0	THE
5476	t ə + m k é/e - ʔ		1222	3757 3758	the neck	NgyaltsuZbu	tə-mkéʔ			t ə + m k é/e ʔ	tə-mkéʔ	0	_the THE
5797	- - ts ⁵³/e		1225	3760	the neck	Zlarong	tse53			ts ⁵³/e	tse53	0	THE
5988	t ə + m k u - -		1222	3757 3758	the neck	KyomkyoSitu	təmku			t ə + m k u	təmku	0	_the THE
6666	v ɮ - - i - -		1223	3759	the neck	MazurStau	vɮi			v ɮ i	vɮi		THE
#
156	l u p m i t		1230	3783	the needle (for sewing)	Bantawa	lupmit			l u p m i t	lupmit	0	THE
414	- ʁ - ɑ r - -		1228	7738	the needle (for sewing)	Daofu	ʁɑr	17862		ʁ ɑ r	ʁɑr	10231	THE
697	t a + - q - a - - β		1228	3784 7738	the needle (for sewing)	Japhug	taqaβ	6726		t a + q a β	taqaβ	10231	_the THE
1054	- ɣ - a - - -		1228	7738	the needle (for sewing)	Tangut	ɣa	38081		ɣ a	ɣa	10231	THE
1367	- ʁ - ɑ̂/ɑ - - v		1228	7738	the needle (for sewing)	WobziKhroskyabs	ʁɑ̂v	31691		ʁ ɑ̂/ɑ v	ʁɑ̂v	10231	THE
1679	- v j ⁵⁵/e - - -		1228	7738	the needle (for sewing)	Zhaba	vje⁵⁵	22005		v j ⁵⁵/e	vje⁵⁵	2344	THE
1935	t ɑ + - k - ɑ - - p		1228	3784 7738	the needle (for sewing)	MaerkangrGyalrong	tɑ kɑp	21182		t ɑ + k ɑ p	tɑ kɑp	10231	_the THE
2190	- ʁ - ⁵³/ɐ̠̙ - - -		1228	7738	the needle (for sewing)	MuyaKangding	ʁɐ̱⁵³	22732		ʁ ⁵³/ɐ̠̙	ʁɐ̱⁵³	0	THE
2440	- ʁ - ¹/a̙ - - -		1228	7738	the needle (for sewing)	MenyaGao	1ʁa̠			ʁ ¹/a̙	1ʁa̠	0	THE
2748	ʔ - - a - - p		1228	7738	the needle (for sewing)	OldBurmese	ʔap	31178		ʔ a p	ʔap	10231	THE
2993	- qʰ - ⁵⁵/a - - -		1228	7738	the needle (for sewing)	QueyuXinlong	qha⁵⁵	20329		qʰ ⁵⁵/a	qha⁵⁵	0	THE
3199	- qʰ - ə̄/ə - - -		1228	7738	the needle (for sewing)	QueyuPubarong	qʰə̄			qʰ ə̄/ə	qʰə̄	0	THE
3546	- ʁ - ɑ̂/ɑ - - v		1228	7738	the needle (for sewing)	SiyuewuKhroskyabs	ʁɑ̂v	38971		ʁ ɑ̂/ɑ v	ʁɑ̂v	0	THE
3865	t a + - w i ɛ̄/ɛ - - p		1228	3784 7738	the needle (for sewing)	BragbarSitu	ta-wiɛ̄p			t a + w i ɛ̄/ɛ p	ta-wiɛ̄p	0	_the THE
4058	- ɣ - ə - - u		1228	7738	the needle (for sewing)	Geshiza	ɣəu			ɣ ə u	ɣəu	0	THE
4486	- ʁ - a - - ⁵³/v		1228	7738	the needle (for sewing)	GuanyinqiaoKhroskyabs	ʁav⁵³			ʁ a ⁵³/v	ʁav⁵³	0	THE
4882	- ʁ - a - - ⁵⁵/p		1228	7738	the needle (for sewing)	NjorogsKhroskyabs	ʁap⁵⁵			ʁ a ⁵⁵/p	ʁap⁵⁵	0	THE
5205	t ɐ́/ɐ + - q - ɐ - - v		1228	3784 7738	the needle (for sewing)	Tshobdun	tɐ́qɐv			t ɐ́/ɐ + q ɐ v	tɐ́qɐv	0	_the THE
5464	t ɐ + - ʁ ɐ̂/ɐ v - - -		1228	3784 7738	the needle (for sewing)	NgyaltsuZbu	tɐʁɐ̂v			t ɐ + ʁ ɐ̂/ɐ v	tɐʁɐ̂v	0	_the THE
5611	- ɣ - ¹³/a - - -		1228	7738	the needle (for sewing)	Zlarong	ɣa13			ɣ ¹³/a	ɣa13	0	THE
5989	t a + - w - a - ʔ p		1228	3784 7738	the needle (for sewing)	KyomkyoSitu	tawaʔp			t a + w a ʔ p	tawaʔp	0	_the THE
6667	- ʁ - ɑ - - v		1228	7738	the needle (for sewing)	MazurStau	ʁɑv			ʁ ɑ v	ʁɑv		THE
#
184	n a m p ɨ k		1238	3807	the night	Bantawa	nampɨk			n a m p ɨ k	nampɨk	0	THE
698	- ɕ - ɤ r		1231	3811	the night	Japhug	ɕɤr	6832		ɕ ɤ r	ɕɤr	0	THE
870	t ɤ + r ʑ a ʁ		1233	3808 3817	the night	Japhug	tɤ-rʑaʁ			t ɤ + r ʑ a ʁ	tɤ-rʑaʁ	0	_the THE
871	- ɕ - ɤ r		1231	3811	the night	Japhug	ɕɤr			ɕ ɤ r	ɕɤr	0	THE
1055	n ¹/a		1236	3815	the night	Tangut	na¹	6836		n ¹/a	na¹	0	THE
1195	g j ²/ɨ		1237	3818	the night	Tangut	gjɨ²			g j ²/ɨ	gjɨ²	0	THE
1501	f ɕ - ǽ/æ r		1231	3811	the night	WobziKhroskyabs	fɕǽr			f ɕ ǽ/æ r	fɕǽr	0	THE
1502	r j ɑ̂/ɑ ɣ -		1233	3817	the night	WobziKhroskyabs	rjɑ̂ɣ			r j ɑ̂/ɑ ɣ	rjɑ̂ɣ	0	THE
2517	- - x ¹/u		1235	3816	the night	MenyaGao	1xu			x ¹/u	1xu	0	THE
3118	- ɕʰ - e -		1231	3811	the night	QueyuPubarong	ɕʰe			ɕʰ e	ɕʰe	0	THE
3547	m ê r -		1232	3809	the night	SiyuewuKhroskyabs	mêr	38972		m ê r	mêr	0	THE
3866	t ə + m ɐ̂/ɐ r -		1232	3808 3809	the night	BragbarSitu	tə-mɐ̂r			t ə + m ɐ̂/ɐ r	tə-mɐ̂r	0	_the THE
4043	- ɕʰ u a -		1231	3811	the night	Geshiza	ɕʰua			ɕʰ u a	ɕʰua	0	THE
4487	m ⁵³/i r -		1232	3809	the night	GuanyinqiaoKhroskyabs	mir⁵³			m ⁵³/i r	mir⁵³	0	THE
4488	- ɕ ɣ ⁵⁵/a r		1231	3811	the night	GuanyinqiaoKhroskyabs	ɕɣar⁵⁵			ɕ ɣ ⁵⁵/a r	ɕɣar⁵⁵	0	THE
4688	- ɕ ɣ ⁵⁵/a r		1231	3811	the night	NjorogsKhroskyabs	ɕɣar⁵⁵			ɕ ɣ ⁵⁵/a r	ɕɣar⁵⁵	0	THE
4768	m e ⁵³/r -		1232	3809	the night	NjorogsKhroskyabs	mer⁵³			m e ⁵³/r	mer⁵³	0	THE
5058	m e r -		1232	3809	the night	Tshobdun	mer			m e r	mer	0	THE
5145	r ɟ a ʔ		1233	3817	the night	Tshobdun	rɟaʔ			r ɟ a ʔ	rɟaʔ	0	THE
5420	m ɯ́/ɯ - z		1232	3809	the night	NgyaltsuZbu	mɯ́z			m ɯ́/ɯ z	mɯ́z	0	THE
5622	j ⁵⁵/o x ⁵⁵/o		1235	3816	the night	Zlarong	jo55xo55			j ⁵⁵/o x ⁵⁵/o	jo55xo55	0	THE
5990	t ə + m o r		0	3808	the night	KyomkyoSitu	təmor		!cognates	t ə + m o r	təmor	0	
6668	- ɕ w æ -		1231	3811	the night	MazurStau	ɕwæ			ɕ w æ	ɕwæ		THE
#
415	ɕ - ə		1241	3835	the nit	Daofu	ɕə	18665		ɕ ə	ɕə	190	THE
699	ndʑ - r ɯ -		1239	3834	the nit	Japhug	ndʑrɯ	25828		ndʑ r ɯ	ndʑrɯ	190	THE
1056	ɕ j u̙		1241	3835	the nit	Tangut	ɕju.	38160		ɕ j u̙	ɕju.	190	THE
1368	- s r ə́/ə	tib	1240	3836	the nit	WobziKhroskyabs	srə́	31694		s r ə́/ə	srə́	190	THE
1680	s ³³/ʌ ts ⁵⁵/i		1243	3841	the nit	Zhaba	sʌ³³tsi⁵⁵	21385		s ³³/ʌ ts ⁵⁵/i	sʌ³³tsi⁵⁵	3466	THE
1936	ndʒ ə r u -		190	3834 3838	the nit	MaerkangrGyalrong	ndʒə ru	19471	!cognates	ndʒ ə r u	ndʒə ru	190	
2191	tsʰ ⁵⁵/ə r ⁵³/ə -		1239	3834	the nit	MuyaKangding	tshə⁵⁵rə⁵³	22618		tsʰ ⁵⁵/ə r ⁵³/ə	tshə⁵⁵rə⁵³	0	THE
2598	tsʰ e ʐ ²/ʌ̙ -		1239	3834	the nit	MenyaGao	2tsheʐʌ̠			tsʰ e ʐ ²/ʌ̙	2tsheʐʌ̠	0	THE
2994	ʂ s - ¹³/i	tib	1240	3836	the nit	QueyuXinlong	ʂsi¹³	21574		ʂ s ¹³/i	ʂsi¹³	0	THE
3548	- s r ə́/ə	tib	1240	3836	the nit	SiyuewuKhroskyabs	srə́	38973		s r ə́/ə	srə́	0	THE
3867	ndʑ i r ū/u -		1239	3834	the nit	BragbarSitu	ndʑirū			ndʑ i r ū/u	ndʑirū	0	THE
4489	- s r ⁵⁵/ə	tib	1240	3836	the nit	GuanyinqiaoKhroskyabs	srə⁵⁵			s r ⁵⁵/ə	srə⁵⁵	0	THE
4705	dʑ ³³/u r ⁵⁵/u -		1239	3834	the nit	NjorogsKhroskyabs	dʑu³³ru⁵⁵			dʑ ³³/u r ⁵⁵/u	dʑu³³ru⁵⁵	0	THE
5560	ⁿdʑ ə r í ʔ		1239	3834	the nit	NgyaltsuZbu	ⁿdʑəríʔ			ⁿdʑ ə r í ʔ	ⁿdʑəríʔ	0	THE
5991	nɟ u r u ʔ		1239	3834	the nit	KyomkyoSitu	nɟuruʔ			nɟ u r u ʔ	nɟuruʔ	0	THE
6669			1242	7969	the nit	MazurStau	rbænɢe			r b æ n ɢ e	rbænɢe		THE
#
700	s ŋ ɯ - - + χ c ɤ l	partial tib: dkyil	1247	3854 7896	the noon	Japhug	sŋɯχcɤl	25802		s ŋ ɯ + χ c ɤ l	sŋɯχcɤl	0	THE _the
872	s a χ s ɯ		1244	3851	the noon	Japhug	saχsɯ			s a χ s ɯ	saχsɯ	0	THE
1237	l j i j		1249	3858	the noon	Tangut	ljij			l j i j	ljij	0	THE
1503	m ts æ̂/æ r		1245	3852	the noon	WobziKhroskyabs	mtsæ̂r			m ts æ̂/æ r	mtsæ̂r	0	THE
2381	m ɛ t ¹/ə		1252	3855	the noon	MenyaGao	1mɛtə			m ɛ t ¹/ə	1mɛtə	0	THE
3144	kʰ ə s ɨ̄/ɨ tʰ e		1248	3856	the noon	QueyuPubarong	kʰəsɨ̄the			kʰ ə s ɨ̄/ɨ tʰ e	kʰəsɨ̄the	0	THE
3549	s n ə̂/ə g o		1247	3854	the noon	SiyuewuKhroskyabs	snə̂go	38974		s n ə̂/ə g o	snə̂go	0	THE
3868	s a k s ə̂/ə		1244	3851	the noon	BragbarSitu	saksə̂			s a k s ə̂/ə	saksə̂	0	THE
4102	m dz o -		1245	3852	the noon	Geshiza	mdzo			m dz o	mdzo	0	THE
4490	v ʑ ⁵³/e		1246	3853	the noon	GuanyinqiaoKhroskyabs	vʑe⁵³			v ʑ ⁵³/e	vʑe⁵³	0	THE
4973	v ʑ ⁵⁵/o		1246	3853	the noon	NjorogsKhroskyabs	vʑo⁵⁵			v ʑ ⁵⁵/o	vʑo⁵⁵	0	THE
5171	s á/a - s u		1244	3851	the noon	Tshobdun	sásu			s á/a s u	sásu	0	THE
5561	s ɐ́/ɐ χ s ə		1244	3851	the noon	NgyaltsuZbu	sɐ́χsə			s ɐ́/ɐ χ s ə	sɐ́χsə	0	THE
5713	ȵ ³¹/i ŋ g ⁵⁵/a	tib	1250	3860	the noon	Zlarong	ȵi31ŋɡa55			ȵ ³¹/i ŋ g ⁵⁵/a	ȵi31ŋɡa55	0	THE
5992	s a k s ə		1244	3851	the noon	KyomkyoSitu	saksə			s a k s ə	saksə	0	THE
6670					the noon	MazurStau	sɲəχcʰi		!cognates	s ɲ ə χ cʰ i	sɲəχcʰi		
#
178	- n - a b u - - - -		1253	3869	the nose	Bantawa	nabu			n a b u	nabu	0	THE
416	s n - i - - - - - -		1253	3869	the nose	Daofu	sni	18615		s n i	sni	2090	THE
701	t ɯ + ɕ n - a - - - - - -		1253	3870 3869	the nose	Japhug	tɯ-ɕna	6938		t ɯ + ɕ n a	tɯ-ɕna	2090	_the THE
1057	- n j ²/iː - - - - - -		1253	3869	the nose	Tangut	njii²	6942		n j ²/iː	njii²	2090	THE
1369	s n - æ̂/æ - - - - - -		1253	3869	the nose	WobziKhroskyabs	snæ̂	31696		s n æ̂/æ	snæ̂	2090	THE
1681	- ȵ - ³³/u - - cç ⁵⁵/u - -		1253	3869	the nose	Zhaba	ȵu³³cçu⁵⁵	21166		ȵ ³³/u cç ⁵⁵/u	ȵu³³cçu⁵⁵	2090	THE
1937	t ə + ʃ n - ɑ - - - - - -		1253	3870 3869	the nose	MaerkangrGyalrong	tə ʃnɑ	17383		t ə + ʃ n ɑ	tə ʃnɑ	2090	_the THE
2192	s ⁵³/ə		1256	3871	the nose	MuyaKangding	sə⁵³	22423		s ⁵³/ə	sə⁵³	0	THE
2447	s ¹/ə		1256	3871	the nose	MenyaGao	1sə			s ¹/ə	1sə	0	THE
2749	- nh/n̥ - ā/a - - - - - -		1253	3869	the nose	OldBurmese	nhā	31179		nh/n̥ ā/a	nhā	2090	THE
2995	ɕ n - ⁵⁵/i - - - - - -		1253	3869	the nose	QueyuXinlong	ɕni⁵⁵	23453		ɕ n ⁵⁵/i	ɕni⁵⁵	0	THE
3178	- n̥ - ə - - - - q o		1253	3869	the nose	QueyuPubarong	n̥əqo			n̥ ə q o	n̥əqo	0	THE
3550	s n í v -		1255	3868	the nose	SiyuewuKhroskyabs	snív	38975		s n í v	snív	0	THE
3869	ɕ n i ɛ̄/ɛ p		1255	3868	the nose	BragbarSitu	ɕniɛ̄p			ɕ n i ɛ̄/ɛ p	ɕniɛ̄p	0	THE
4214	s n - i - - - - - -		1253	3869	the nose	Geshiza	sni			s n i	sni	0	THE
4491	s n - ⁵³/i - - - - - -		1253	3869	the nose	GuanyinqiaoKhroskyabs	sni⁵³			s n ⁵³/i	sni⁵³	0	THE
4916	s n - ⁵⁵/e - - - - - -		1253	3869	the nose	NjorogsKhroskyabs	sne⁵⁵			s n ⁵⁵/e	sne⁵⁵	0	THE
5198	ʃ n - e - - - - - -		1253	3869	the nose	Tshobdun	ʃne			ʃ n e	ʃne	0	THE
5478	t ə + s ɲ - î - - - - - -		1253	3870 3869	the nose	NgyaltsuZbu	tə-sɲî			t ə + s ɲ î	tə-sɲî	0	_the THE
5717	- ȵ - ⁵³/u - - - - - -		1253	3869	the nose	Zlarong	ȵu53			ȵ ⁵³/u	ȵu53	0	THE
5993	t ə + ʃ n - a - - - - - -		1253	3870 3869	the nose	KyomkyoSitu	təʃna			t ə + ʃ n a	təʃna	0	_the THE
6671	s n - i - - - - - -		1253	3869	the nose	MazurStau	sni			s n i	sni		THE
#
417	- - - ʂ s ə m		1257	7880	the otter	Daofu	ʂsəm	18781		ʂ s ə m	ʂsəm	1290	THE
702	tɕʰ ɯ + - - - ɕ r ɤ m	partial tib: chu	1257	3892 7880	the otter	Japhug	tɕhɯɕrɤm	25829		tɕʰ ɯ + ɕ r ɤ m	tɕhɯɕrɤm	1290	_the THE
1058	- - - ɕ i o w		1257	7880	the otter	Tangut	ɕiow	38155		ɕ i o w	ɕiow	1290	THE
1370	- - - s r æ̂/æ m		1257	7880	the otter	WobziKhroskyabs	sræ̂m	31699		s r æ̂/æ m	sræ̂m	1290	THE
1682	t ³³/ʌ - ʂ - ³³/i -		1257	7880	the otter	Zhaba	tʌ³³ʂi³³	25658		t ³³/ʌ ʂ ³³/i	tʌ³³ʂi³³	3088	THE
1938	tʃʰ ə + - - - s r ɑ m	partial tib: chu	1257	3892 7880	the otter	MaerkangrGyalrong	tʃhə srɑm	17552		tʃʰ ə + s r ɑ m	tʃhə srɑm	1290	_the THE
2193	dʑ u ²⁴/ə̙		1259	3896	the otter	MuyaKangding	dʑuə̱²⁴	22590		dʑ u ²⁴/ə̙	dʑuə̱²⁴	0	THE
2325	dʑ - ¹/ʌ̙		1259	3896	the otter	MenyaGao	1dʑʌ̠			dʑ ¹/ʌ̙	1dʑʌ̠	0	THE
2750	pʰ y a m̩/m		1261	3897	the otter	OldBurmese	phyaṃ	31180		pʰ y a m̩/m	phyaṃ	1290	THE
2996	- - ʂ s - ⁵⁵/ɛ -		1257	7880	the otter	QueyuXinlong	ʂsɛ⁵⁵	21613		ʂ s ⁵⁵/ɛ	ʂsɛ⁵⁵	0	THE
3319	s ǣ/æ m ə		1260	3898	the otter	QueyuPubarong	sǣmə			s ǣ/æ m ə	sǣmə	0	THE
3551	- - - s r æ̂/æ m		1257	7880	the otter	SiyuewuKhroskyabs	sræ̂m	38976		s r æ̂/æ m	sræ̂m	0	THE
3870	tɕʰ ə + - - - s r â/a m	partial tib: chu	1257	3892 7880	the otter	BragbarSitu	tɕhəsrâm			tɕʰ ə + s r â/a m	tɕhəsrâm	0	_the THE
4223	- - - s r æ n		1257	7880	the otter	Geshiza	sræn			s r æ n	sræn	0	THE
4492	- - - s r ⁵³/a m		1257	7880	the otter	GuanyinqiaoKhroskyabs	sram⁵³			s r ⁵³/a m	sram⁵³	0	THE
4939	tɕʰ ³³/i + - - - s r ⁵³/a m	partial tib: chu	1257	3892 7880	the otter	NjorogsKhroskyabs	tɕʰi³³sram⁵³			tɕʰ ³³/i + s r ⁵³/a m	tɕʰi³³sram⁵³	0	_the THE
5192	- - - s r ɐ m		1257	7880	the otter	Tshobdun	srɐm			s r ɐ m	srɐm	0	THE
5562	- - - s r ɑ̂/ɑ m		1257	7880	the otter	NgyaltsuZbu	srɑ̂m			s r ɑ̂/ɑ m	srɑ̂m	0	THE
5994	- - - s r e m		1257	7880	the otter	KyomkyoSitu	srem			s r e m	srem	0	THE
6672	- - r s - ɛ m		1257	7880	the otter	MazurStau	rsɛm			r s ɛ m	rsɛm		THE
#
172	- - - m - ɨ - - - n a		1262	3921	the person	Bantawa	mɨna			m ɨ n a	mɨna	0	THE
703	t ɯ + - - r m - e - - - - -		1262	3918 3921	the person	Japhug	tɯrme	7309		t ɯ + r m e	tɯrme	0	_the THE
873	t ɯ + - - r m - e - - - - -		1262	3918 3921	the person	Japhug	tɯrme			t ɯ + r m e	tɯrme	0	_the THE
1191	- - dz j w ²/o		1263	3917	the person	Tangut	dzjwo²			dz j w ²/o	dzjwo²	0	THE
1209	- - - m j ¹/ɨ - - - - -		1262	3921	the person	Tangut	mjɨ¹			m j ¹/ɨ	mjɨ¹	0	THE
1504	- v ɟ - - ú/u		1263	3917	the person	WobziKhroskyabs	vɟú			v ɟ ú/u	vɟú	0	THE
2555	- - - m - ə - n ²/i - -		1262	3921	the person	MenyaGao	2məni			m ə n ²/i	2məni	0	THE
3159	- - - m̥ - ə - - - - -		1262	3921	the person	QueyuPubarong	m̥ə			m̥ ə	m̥ə	0	THE
3552	- v ɟ - - ú/u		1263	3917	the person	SiyuewuKhroskyabs	vɟú	38977		v ɟ ú/u	vɟú	0	THE
3871	t ə + - - r m - î - - - - -		1262	3918 3921	the person	BragbarSitu	tə-rmî			t ə + r m î	tə-rmî	0	_the THE
4264	- v dz - - i		1263	3917	the person	Geshiza	vdzi			v dz i	vdzi	0	THE
4493	- v ɟj - - ⁵⁵/u		1263	3917	the person	GuanyinqiaoKhroskyabs	vɟju⁵⁵			v ɟj ⁵⁵/u	vɟju⁵⁵	0	THE
4884	ʁ b j - - ⁵⁵/i		1263	3917	the person	NjorogsKhroskyabs	ʁbji⁵⁵			ʁ b j ⁵⁵/i	ʁbji⁵⁵	0	THE
5488	t ə + - - r m - é/e ʔ - - - -		1262	3918 3921	the person	NgyaltsuZbu	tərméʔ			t ə + r m é/e ʔ	tərméʔ	0	_the THE
5720	ŋ ⁵⁵/ə - ȵ - ⁵⁵/e - - - - -		1262	3921	the person	Zlarong	ŋə55ȵe55			ŋ ⁵⁵/ə ȵ ⁵⁵/e	ŋə55ȵe55	0	THE
5995	t ə + - - r m - u - - - - -		1262	3918 3921	the person	KyomkyoSitu	tərmu			t ə + r m u	tərmu	0	_the THE
6673	- v dz - - i		1263	3917	the person	MazurStau	vdzi			v dz i	vdzi		THE
#
13	bʱ - a k		1265	3931	the pig	Bantawa	bʰak			bʱ a k	bʰak	0	THE
418	v - a -		1265	3931	the pig	Daofu	va	18753		v a	va	2092	THE
704	p - a ʁ		1265	3931	the pig	Japhug	paʁ	25830		p a ʁ	paʁ	2092	THE
1059	w - a -		1265	3931	the pig	Tangut	wa	38042		w a	wa	2092	THE
1371	pʰ - ɑ̂/ɑ ɣ		1265	3931	the pig	WobziKhroskyabs	pʰɑ̂ɣ	31701		pʰ ɑ̂/ɑ ɣ	pʰɑ̂ɣ	2092	THE
1683	v - ⁵⁵/a -		1265	3931	the pig	Zhaba	va⁵⁵	21327		v ⁵⁵/a	va⁵⁵	2092	THE
1939	p - ɑ k		1265	3931	the pig	MaerkangrGyalrong	pɑk	17532		p ɑ k	pɑk	2092	THE
2194	ʑ ²⁴/y		1266	3934	the pig	MuyaKangding	ʑy²⁴	22565		ʑ ²⁴/y	ʑy²⁴	0	THE
2195	β - ⁵³/ɐ -		1265	3931	the pig	MuyaKangding	βɐ⁵³	22566		β ⁵³/ɐ	βɐ⁵³	0	THE
2611	ʑ ²/i		1266	3934	the pig	MenyaGao	2ʑi			ʑ ²/i	2ʑi	0	THE
2751	v - a k		1265	3931	the pig	OldBurmese	vak	31181		v a k	vak	2092	THE
2997	v - ¹³/e -		1265	3931	the pig	QueyuXinlong	ve¹³	20118		v ¹³/e	ve¹³	0	THE
3230	v j ē/e -		1265	3931	the pig	QueyuPubarong	vjē			v j ē/e	vjē	0	THE
3553	pʰ - ɑ̂/ɑ ɣ		1265	3931	the pig	SiyuewuKhroskyabs	pʰɑ̂ɣ	38978		pʰ ɑ̂/ɑ ɣ	pʰɑ̂ɣ	0	THE
3872	p i ā/a k		1265	3931	the pig	BragbarSitu	piāk			p i ā/a k	piāk	0	THE
4257	v - a -		1265	3931	the pig	Geshiza	va			v a	va	0	THE
4494	pʰ - ⁵³/a -		1265	3931	the pig	GuanyinqiaoKhroskyabs	pʰa⁵³			pʰ ⁵³/a	pʰa⁵³	0	THE
4826	pʰ - ⁵⁵/a k		1265	3931	the pig	NjorogsKhroskyabs	pʰak⁵⁵			pʰ ⁵⁵/a k	pʰak⁵⁵	0	THE
5000	p - a -		1265	3931	the pig	Tshobdun	’pa			p a	’pa	0	THE
5432	p - ɐ̂/ɐ ʁ		1265	3931	the pig	NgyaltsuZbu	pɐ̂ʁ			p ɐ̂/ɐ ʁ	pɐ̂ʁ	0	THE
5734	pʰ - ⁵³/a -		1265	3931	the pig	Zlarong	pha53			pʰ ⁵³/a	pha53	0	THE
5996	p - a k		1265	3931	the pig	KyomkyoSitu	pak			p a k	pak	0	THE
6674	v - æ -		1265	3931	the pig	MazurStau	væ			v æ	væ		THE
#
254	w a		1271	3954	the rain	Bantawa	wa			w a	wa	29790	THE
419	m ə qʰ i - - - - -		1164	3956 3957	the rain	Daofu	mə qhi	18569	!cognates	m ə qʰ i	mə qhi	1164	
705	t ɯ + m ɯ - - - - - - -		1267	3955 3956	the rain	Japhug	tɯmɯ	7574		t ɯ + m ɯ	tɯmɯ	1164	_the THE
1060	dz j w ²/o		1269	3964	the rain	Tangut	dzjwo²	7578		dz j w ²/o	dzjwo²	4154	THE
1061	dz j - u̙		1269	3964	the rain	Tangut	dzju.	38048		dz j u̙	dzju.	4153	THE
1372	m ə̂/ə - - - - - - -		1267	3956	the rain	WobziKhroskyabs	mə̂	31706		m ə̂/ə	mə̂	1164	THE
1684	m ³³/o - - k ⁵⁵/u - - -		1267	3956	the rain	Zhaba	mo³³ku⁵⁵	24467		m ³³/o k ⁵⁵/u	mo³³ku⁵⁵	1164	THE
1940	t ə + m u - - - - - - -		1267	3955 3956	the rain	MaerkangrGyalrong	tə mu	17332		t ə + m u	tə mu	1164	_the THE
2196	m ⁵⁵/ə qʰ ³³/ɐ̙ - - - - -		1267	3956	the rain	MuyaKangding	mə⁵⁵qhɐ̱³³	22368		m ⁵⁵/ə qʰ ³³/ɐ̙	mə⁵⁵qhɐ̱³³	0	THE
2376	m ə - - - - n dʑ ¹/a̙		1267	3956	the rain	MenyaGao	1məndʑa̠			m ə n dʑ ¹/a̙	1məndʑa̠	0	THE
2752	r o₁/o		1272	3961	the rain	OldBurmese	ro₁	31182		r o₁/o	ro₁	10234	THE
2998	x ⁵⁵/i - - - - - - -		1270	7917	the rain	QueyuXinlong	xi⁵⁵	19910		x ⁵⁵/i	xi⁵⁵	0	THE
3253	x ū/u - - - - - - -		1270	7917	the rain	QueyuPubarong	xū			x ū/u	xū	0	THE
3554	m ə̂/ə - - - - - - -		1267	3956	the rain	SiyuewuKhroskyabs	mə̂	38979		m ə̂/ə	mə̂	0	THE
3873	t ə + m û - - - - - - -		1267	3955 3956	the rain	BragbarSitu	təmû			t ə + m û	təmû	0	_the THE
4090	m æ - - - - - - -		1267	3956	the rain	Geshiza	mæ			m æ	mæ	0	THE
4495	m ⁵³/ə - - - - - - -		1267	3956	the rain	GuanyinqiaoKhroskyabs	mə⁵³			m ⁵³/ə	mə⁵³	0	THE
