# Wordlist

# DATA
ID	ALIGNMENT	BORROWING	COGID	COGIDS	CONCEPT	DOCULECT	FORM	ID_IN_SOURCE	MORPHEMES	NOTE	TOKENS	VALUE	GLOSSES
1699	- - - - ɦ - ³³/o - - - - - l ⁵⁵/o		1389	4288	the shoulder	Zhaba	ɦo³³lo⁵⁵	22492			ɦ ³³/o l ⁵⁵/o	ɦo³³lo⁵⁵	THE
1952	t ɑ + - - - r p - ɑ - k - - - - -		1389	4287 4288	the shoulder	MaerkangrGyalrong	tɑ rpɑk	17391			t ɑ + r p ɑ k	tɑ rpɑk	_the THE
2209	- - - ʁ u - ²⁴/a - - - - - - -		1389	4288	the shoulder	MuyaKangding	ʁua²⁴	22429			ʁ u ²⁴/a	ʁua²⁴	THE
2581	- - - ʁ ²/æ̠ - - - - - - - - -		1389	4288	the shoulder	MenyaGao	2ʁæ̠				ʁ ²/æ̠	2ʁæ̠	THE
2765	- - - - p - a - - - - - - - + kʰ u m̩/m ɦ		1389	4288 4293	the shoulder	OldBurmese	pa◦khuṃḥ	31194			p a + kʰ u m̩/m ɦ	pa◦khuṃḥ	THE _the
3011	- - - - pʰ i ⁵⁵/ɛ - - - - - - -		1389	4288	the shoulder	QueyuXinlong	phiɛ⁵⁵	23487			pʰ i ⁵⁵/ɛ	phiɛ⁵⁵	THE
3166	- - m - pʰ - i - - - - - - -		1389	4288	the shoulder	QueyuPubarong	ᵐpʰi				m pʰ i	ᵐpʰi	THE
3570	- - - l v - ɑ́/ɑ - ɣ - - - - -		1389	4288	the shoulder	SiyuewuKhroskyabs	lvɑ́ɣ	38995			l v ɑ́/ɑ ɣ	lvɑ́ɣ	THE
3887	t a + - - - r p j ā/a - k - - - - -		1389	4287 4288	the shoulder	BragbarSitu	ta-rpjāk				t a + r p j ā/a k	ta-rpjāk	_the THE
4087	- - - l v - a - - - - - - -		1389	4288	the shoulder	Geshiza	lva				l v a	lva	THE
4511	- - - l v - ɑ - ⁵⁵/ɣ - - - - -		1389	4288	the shoulder	GuanyinqiaoKhroskyabs	lvɑɣ⁵⁵				l v ɑ ⁵⁵/ɣ	lvɑɣ⁵⁵	THE
4759	- - - l v - a - ⁵⁵/q - - - - -		1389	4288	the shoulder	NjorogsKhroskyabs	lvaq⁵⁵				l v a ⁵⁵/q	lvaq⁵⁵	THE
4878	- - - r v - a - ⁵⁵/k - - - - -		1389	4288	the shoulder	NjorogsKhroskyabs	rvak⁵⁵				r v a ⁵⁵/k	rvak⁵⁵	THE
5157	- - - r p - a - - - - - - -		1389	4288	the shoulder	Tshobdun	rpa				r p a	rpa	THE
5274	ɐ + - - - r v - ɐ̂/ɐ - ʁ - - - - -		1389	4291 4288	the shoulder	NgyaltsuZbu	ɐ-rvɐ̂ʁ				ɐ + r v ɐ̂/ɐ ʁ	ɐ-rvɐ̂ʁ	_the THE
5762	s ⁵⁵/ɔ - p - ⁵³/e - - - - - - - -		1389	4288	the shoulder	Zlarong	sɔ55pe53				s ⁵⁵/ɔ p ⁵³/e	sɔ55pe53	THE
6006	t a + - - - r p - a ʔ k - - - - -		1389	4287 4288	the shoulder	KyomkyoSitu	tarpaʔk				t a + r p a ʔ k	tarpaʔk	_the THE
6691	χ p õ -	tib	3234	4300	the shoulder	MazurStau	χpõ		_4300		χ p õ	χpõ	THE
#
130	k o m b i		1402	4317	the sickle	Bantawa	kombi				k o m b i	kombi	THE
719	t ɯ + - ɲ c ɣ - a -		1395	4324 4319	the sickle	Japhug	tɯɲcɣa	25835			t ɯ + ɲ c ɣ a	tɯɲcɣa	_the THE
1076	- dʑ j i̙		1400	4330	the sickle	Tangut	dʑji.	38169			dʑ j i̙	dʑji.	THE
1385	r j æ + z ǽ/æ -	partial tib zor	2653	4323 7974	the sickle	WobziKhroskyabs	rjæzǽ	31732	4323 _7974		r j æ + z ǽ/æ	rjæzǽ	THE _the
1700	sʰ ³³/o l ⁵⁵/i		1401	4331	the sickle	Zhaba	sho³³li⁵⁵	21558			sʰ ³³/o l ⁵⁵/i	sho³³li⁵⁵	THE
1953	t ə + - n t w - ɑ -		1395	4324 4319	the sickle	MaerkangrGyalrong	tə ntwɑ	17801			t ə + n t w ɑ	tə ntwɑ	_the THE
2211	ʈʂ ³³/æ w ⁵³/æ		1403	4333	the sickle	MuyaKangding	tʂæ³³wæ⁵³	22751			ʈʂ ³³/æ w ⁵³/æ	tʂæ³³wæ⁵³	THE
2585	s ɔ̙ l ²/e		1401	4331	the sickle	MenyaGao	2sɔ̠le				s ɔ̙ l ²/e	2sɔ̠le	THE
3012	- - - r ¹³/e		1399	4329	the sickle	QueyuXinlong	re¹³	20360			r ¹³/e	re¹³	THE
3261	- - - ʐ ə̄/ə		1399	4329	the sickle	QueyuPubarong	ʐə̄				ʐ ə̄/ə	ʐə̄	THE
3571	r j æ + z ǽ/æ r	partial tib zor	2913	4323 7974	the sickle	SiyuewuKhroskyabs	rjæzǽr	38996	4323 _7974		r j æ + z ǽ/æ r	rjæzǽr	THE _the
3888	t ə + - n t w i ɛ̂/ɛ -		1395	4324 4319	the sickle	BragbarSitu	tə-ntwiɛ̂				t ə + n t w i ɛ̂/ɛ	tə-ntwiɛ̂	_the THE
4273	w dʑ - ə		1400	4330	the sickle	Geshiza	wdʑə				w dʑ ə	wdʑə	THE
4512	r j ³³/a + z a ⁵⁵/r	partial tib zor	3005	4323 7974	the sickle	GuanyinqiaoKhroskyabs	rja³³zar⁵⁵		4323 _7974		r j ³³/a + z a ⁵⁵/r	rja³³zar⁵⁵	THE _the
4981	x - t - - ⁵⁵/i ʔ		1395	4319	the sickle	NjorogsKhroskyabs	xtiʔ⁵⁵				x t ⁵⁵/i ʔ	xtiʔ⁵⁵	THE
5218	t ə + - n cʰ w - e -		1395	4324 4319	the sickle	Tshobdun	təncʰwe				t ə + n cʰ w e	təncʰwe	_the THE
5486	t ə + - ɲ cʰ w - é/e ʔ		1395	4324 4319	the sickle	NgyaltsuZbu	təɲchwéʔ				t ə + ɲ cʰ w é/e ʔ	təɲchwéʔ	_the THE
5843	z ³¹/u ⁵³/e		1404	4332	the sickle	Zlarong	zu31e53				z ³¹/u ⁵³/e	zu31e53	THE
6007	- - t - - ə - + - n t w - a -		1395	4319 4319	the sickle	KyomkyoSitu	təntwa				t ə + n t w a	təntwa	THE _the
6692	ɕ ɑ ʁ r ə		1399	4329	the sickle	MazurStau	ɕɑʁrə				ɕ ɑ ʁ r ə	ɕɑʁrə	THE
#
82	h o kʷ a		1410	4345	the skin	Bantawa	hokwa				h o kʷ a	hokwa	THE
720	t ɯ + nɖʐ - i - - - - -		1405	4346 4348	the skin	Japhug	tɯ-ndʐi	9164			t ɯ + nɖʐ i	tɯ-ndʐi	_the THE
1077	dʑ j ¹/ɨ - - - - -		1405	4348	the skin	Tangut	dʑjɨ¹	9168			dʑ j ¹/ɨ	dʑjɨ¹	THE
1386	dʑ - ə dʑ - ɑ̂ - -		1405	4348	the skin	WobziKhroskyabs	dʑədʑɑ̂	31735			dʑ ə dʑ ɑ̂	dʑədʑɑ̂	THE
1701	ʈʂ - ³³/ʌ ʈʂ - ⁵⁵/a - -		1405	4348	the skin	Zhaba	tʂʌ³³tʂa⁵⁵	21198			ʈʂ ³³/ʌ ʈʂ ⁵⁵/a	tʂʌ³³tʂa⁵⁵	THE
1954	t ə + nɖʐ - i - - - - -		1405	4346 4348	the skin	MaerkangrGyalrong	tə ndʐi	17410			t ə + nɖʐ i	tə ndʐi	_the THE
2212	r ³³/ə - m b ⁵³/ɐ - - -		1406	4353	the skin	MuyaKangding	rə³³mbɐ⁵³	24924			r ³³/ə m b ⁵³/ɐ	rə³³mbɐ⁵³	THE
2316	ɕ ɛ - ts ¹/ɛ	tib	2774	4352	the skin	MenyaGao	1ɕɛtsɛ		_4352		ɕ ɛ ts ¹/ɛ	1ɕɛtsɛ	THE
2766	a + r i y - - - - - -		1406	4355 4353	the skin	OldBurmese	a◦riy	31195			a + r i y	a◦riy	_the THE
3013	r ¹³/i - - - - r i ³³/ɛ		1406	4353	the skin	QueyuXinlong	ri¹³riɛ³³	15544			r ¹³/i r i ³³/ɛ	ri¹³riɛ³³	THE
3262	ʐ ī - - - - - - -		1406	4353	the skin	QueyuPubarong	ʐī				ʐ ī	ʐī	THE
3572	dʑ - ə̂/ə - - - - -		1405	4348	the skin	SiyuewuKhroskyabs	dʑə̂	38997			dʑ ə̂/ə	dʑə̂	THE
3889	t ə + nɖʐ - î - - - - -		1405	4346 4348	the skin	BragbarSitu	tə-ndʐî				t ə + nɖʐ î	tə-ndʐî	_the THE
4048	dʑ - æ - - - l æ		1405	4348	the skin	Geshiza	dʑælæ				dʑ æ l æ	dʑælæ	THE
4513	dʑ - ³³/ə dʑ - ⁵³/u - -		1405	4348	the skin	GuanyinqiaoKhroskyabs	dʑə³³dʑu⁵³				dʑ ³³/ə dʑ ⁵³/u	dʑə³³dʑu⁵³	THE
4704	dʑ - ⁵⁵/i dʑ - ³³/a - -		1405	4348	the skin	NjorogsKhroskyabs	dʑi⁵⁵dʑa³³				dʑ ⁵⁵/i dʑ ³³/a	dʑi⁵⁵dʑa³³	THE
5085	ⁿdʒ - i - - - - -		1405	4348	the skin	Tshobdun	ⁿdʒi				ⁿdʒ i	ⁿdʒi	THE
5485	t ə + ⁿdʑ - ə̂/ə - - - - -		1405	4354 4348	the skin	NgyaltsuZbu	təⁿdʑə̂				t ə + ⁿdʑ ə̂/ə	təⁿdʑə̂	_the THE
5730	p ⁵⁵/a p ⁵³/e		1412	4359	the skin	Zlarong	pa55pe53				p ⁵⁵/a p ⁵³/e	pa55pe53	THE
6008	ʃ a r ts e	tib	3191	4352	the skin	KyomkyoSitu	ʃartse		_4352		ʃ a r ts e	ʃartse	THE
6009	t ə + ndɽ - u - - - - -		1405	4354 4348	the skin	KyomkyoSitu	təndɽu				t ə + ndɽ u	təndɽu	_the THE
6693	tɕ - i tɕ j æ - -		1405	4348	the skin	MazurStau	tɕitɕjæ				tɕ i tɕ j æ	tɕitɕjæ	THE
#
187	n i n a m a		1415	4373	the sky	Bantawa	ninama				n i n a m a	ninama	THE
721	t ɯ m ɯ - - - - - - - - -		1413	4376	the sky	Japhug	tɯmɯ	9217			t ɯ m ɯ	tɯmɯ	THE
1078	- - m ə - - - - - - - - -		1413	4376	the sky	Tangut	mə	38236			m ə	mə	THE
1387	- - m ə̂/ə r - g o - - - - -		1413	4376	the sky	WobziKhroskyabs	mə̂rgo	31736			m ə̂/ə r g o	mə̂rgo	THE
1702	kʰ ⁵⁵/u		1417	4382	the sky	Zhaba	khu⁵⁵	21110			kʰ ⁵⁵/u	khu⁵⁵	THE
1955	n ɐ m kʰ ɐ	tib	2731	4374	the sky	MaerkangrGyalrong	nɐm khɐ	18777	_4374		n ɐ m kʰ ɐ	nɐm khɐ	THE
2213	- - m ⁵³/ə - - - - - - - - -		1413	4376	the sky	MuyaKangding	mə⁵³	22360			m ⁵³/ə	mə⁵³	THE
2377	- - m ə - ɴ ɢ ¹/ɔ̙ - - - - -		1413	4376	the sky	MenyaGao	1məɴɢɔ̠				m ə ɴ ɢ ¹/ɔ̙	1məɴɢɔ̠	THE
2767	m u i w ɦ - - - - - - - -		1413	4376	the sky	OldBurmese	muiwḥ	31196			m u i w ɦ	muiwḥ	THE
3014	- - m ⁵⁵/u - - - - - - - - -		1413	4376	the sky	QueyuXinlong	mu⁵⁵	19902			m ⁵⁵/u	mu⁵⁵	THE
3164	- - m ȭ/õ - - - - - - - - -		1413	4376	the sky	QueyuPubarong	mȭ				m ȭ/õ	mȭ	THE
3165	- - m ō/o - - - - - - - t e		1413	4376	the sky	QueyuPubarong	mōte				m ō/o t e	mōte	THE
3573	n ə m kʰ ɑ́/ɑ		1414	4374	the sky	SiyuewuKhroskyabs	nəmkʰɑ́	38998			n ə m kʰ ɑ́/ɑ	nəmkʰɑ́	THE
3890	n a m kʰ â/a	tib	2942	4374	the sky	BragbarSitu	namkhâ		_4374		n a m kʰ â/a	namkhâ	THE
4094	- - m æ - - - - - - - - - + r ŋ ə		1413	4376 4377	the sky	Geshiza	mæ-rŋə				m æ + r ŋ ə	mæ-rŋə	THE _the
4514	- - m ⁵³/ə - - - - - - - - -		1413	4376	the sky	GuanyinqiaoKhroskyabs	mə⁵³				m ⁵³/ə	mə⁵³	THE
4515	- - m ⁵³/ə - - g ³³/ə - - - - -		1413	4376	the sky	GuanyinqiaoKhroskyabs	mə⁵³gə³³				m ⁵³/ə g ³³/ə	mə⁵³gə³³	THE
4944	t ³³/ə m ⁵⁵/u - - - - - - - - -		1413	4376	the sky	NjorogsKhroskyabs	tə³³mu⁵⁵				t ³³/ə m ⁵⁵/u	tə³³mu⁵⁵	THE
5073	n ɐ m kʰ e		1414	4374	the sky	Tshobdun	nɐmkʰe				n ɐ m kʰ e	nɐmkʰe	THE
5484	t ə m û - - - - - - - - -		1413	4376	the sky	NgyaltsuZbu	təmû				t ə m û	təmû	THE
5667	- - m ⁵³/u - - - - - - - - -		1413	4376	the sky	Zlarong	mu53				m ⁵³/u	mu53	THE
6010	t ə m u - - - - - - - - -		1413	4376	the sky	KyomkyoSitu	təmu				t ə m u	təmu	THE
6694	- - m - - - - - - q o - -		1413	4376	the sky	MazurStau	mqo				m q o	mqo	THE
#
253	t u - - - ŋ kʰ u - - - - - - - - -		1418	4403	the smoke	Bantawa	tuŋkʰu				t u ŋ kʰ u	tuŋkʰu	THE
722	t ɤ + - - - - - - kʰ ɯ - - - - - - - - -		1418	4402 4403	the smoke	Japhug	tɤkʰɯ	9429			t ɤ + kʰ ɯ	tɤkʰɯ	_the THE
1079	ɣ j ¹/u		1420	4413	the smoke	Tangut	ɣju¹	9433			ɣ j ¹/u	ɣju¹	THE
1388	- - - m - - kʰ ə́/ə - - - - - - - - -		1418	4403	the smoke	WobziKhroskyabs	mkʰə́	31740			m kʰ ə́/ə	mkʰə́	THE
1703	- - - - - - kʰ ⁵⁵/ə - - - - - l ³³/i - -		1418	4403	the smoke	Zhaba	khə⁵⁵li³³	21127			kʰ ⁵⁵/ə l ³³/i	khə⁵⁵li³³	THE
1956	t ɐ + - - - - - - kʰ ə - - - - - - - - -		1418	4402 4403	the smoke	MaerkangrGyalrong	tɐ khə	17341			t ɐ + kʰ ə	tɐ khə	_the THE
2214	- - - m ³³/u - kʰ ⁵³/ə - - - - - - - - -		1418	4403	the smoke	MuyaKangding	mu³³khə⁵³	22377			m ³³/u kʰ ⁵³/ə	mu³³khə⁵³	THE
2378	- - - m ə ŋ kʰ ¹/ə - - - - - - - - -		1418	4403	the smoke	MenyaGao	1məŋkhə				m ə ŋ kʰ ¹/ə	1məŋkhə	THE
2768	- - - - - - kʰ u i w ɦ - - - - - -		1418	4403	the smoke	OldBurmese	khuiwḥ	31197			kʰ u i w ɦ	khuiwḥ	THE
3146	- - - - - - kʰ u - - - - - - - m ə		1418	4403	the smoke	QueyuPubarong	kʰumə				kʰ u m ə	kʰumə	THE
3574	- - - m - - kʰ ə́/ə - - - d - - - - -		1418	4403	the smoke	SiyuewuKhroskyabs	mkʰə́d	38999			m kʰ ə́/ə d	mkʰə́d	THE
3891	- - - - - - kʰ û - - - - - - - - -		1418	4403	the smoke	BragbarSitu	khû				kʰ û	khû	THE
4106	- - - m - - kʰ ə - - - - - - - - -		1418	4403	the smoke	Geshiza	mkʰə				m kʰ ə	mkʰə	THE
4516	- - - m - - kʰ ⁵⁵/ə - - - - - - - - -		1418	4403	the smoke	GuanyinqiaoKhroskyabs	mkʰə⁵⁵				m kʰ ⁵⁵/ə	mkʰə⁵⁵	THE
4773	- - - m - - kʰ ⁵⁵/u - - - t - - - - -		1418	4403	the smoke	NjorogsKhroskyabs	mkʰut⁵⁵				m kʰ ⁵⁵/u t	mkʰut⁵⁵	THE
5186	t ɐ́/ɐ + - - - - - - kʰ u - - - - - - - - -		1418	4402 4403	the smoke	Tshobdun	tɐ́kʰu				t ɐ́/ɐ + kʰ u	tɐ́kʰu	_the THE
5572	t ɐ + - - - - - - k ə́/ə - - - t - - - - -		1418	4402 4403	the smoke	NgyaltsuZbu	tɐkə́t				t ɐ + k ə́/ə t	tɐkə́t	_the THE
5668	- - - m ⁵⁵/u - kʰ ⁵⁵/u - - - - - - - - -		1418	4403	the smoke	Zlarong	mu55khu55				m ⁵⁵/u kʰ ⁵⁵/u	mu55khu55	THE
6011	t a + - - - - - - kʰ u - - - - ʔ - - - -		1418	4402 4403	the smoke	KyomkyoSitu	takhuʔ				t a + kʰ u ʔ	takhuʔ	_the THE
6695	- - - m - - kʰ ə - - - - - - - - -		1418	4403	the smoke	MazurStau	mkʰə				m kʰ ə	mkʰə	THE
#
208	- - - - - p - - ɨ - -		1421	7814	the snake	Bantawa	pɨ				p ɨ	pɨ	THE
439	- - - - m tʂʰ - - i - -		1421	7814	the snake	Daofu	mtʂhi	18804			m tʂʰ i	mtʂhi	THE
440	- - - - m pʰ - r i - -		1421	7814	the snake	Daofu	mphri	16815			m pʰ r i	mphri	THE
723	- - q a - p - r i - -		1421	7814	the snake	Japhug	qapri	9535			q a p r i	qapri	THE
1080	- - - - - pʰ - i o - -		1421	7814	the snake	Tangut	phio	37977			pʰ i o	phio	THE
1389	- - - - - b ə̂/ə r ə - -		1421	7814	the snake	WobziKhroskyabs	bə̂rə	31742			b ə̂/ə r ə	bə̂rə	THE
1957	- - kʰ a - b - r ɛ - -		1421	7814	the snake	MaerkangrGyalrong	kha brᴇ	19968			kʰ a b r ɛ	kha brᴇ	THE
2215	- - - - - - - r ⁵³/o - -		1421	7814	the snake	MuyaKangding	ro⁵³	22609			r ⁵³/o	ro⁵³	THE
2527	- - - - - - - ʐ ¹/ɔ̙ - -		1421	7814	the snake	MenyaGao	1ʐɔ̠				ʐ ¹/ɔ̙	1ʐɔ̠	THE
2769	- - - - m - - r u y -		1421	7814	the snake	OldBurmese	mruy	31198			m r u y	mruy	THE
3016	- - - - - p ⁵⁵/ə r ⁵⁵/ɛ - -		1421	7814	the snake	QueyuXinlong	pə⁵⁵rɛ⁵⁵	20167			p ⁵⁵/ə r ⁵⁵/ɛ	pə⁵⁵rɛ⁵⁵	THE
3114	- - - - - b ū ʐ ǒ/o - -		1421	7814	the snake	QueyuPubarong	būʐǒ				b ū ʐ ǒ/o	būʐǒ	THE
3575	- - - - - b ə̂/ə r - - -		1421	7814	the snake	SiyuewuKhroskyabs	bə̂r	39000			b ə̂/ə r	bə̂r	THE
3892	- - kʰ a - p - r ɐ̄/ɐ j -		1421	7814	the snake	BragbarSitu	khaprɐ̄j				kʰ a p r ɐ̄/ɐ j	khaprɐ̄j	THE
4107	- - - - m pʰ - r i - -		1421	7814	the snake	Geshiza	mpʰri				m pʰ r i	mpʰri	THE
4517	- - - - - b ⁵⁵/ə r ³³/ə - -		1421	7814	the snake	GuanyinqiaoKhroskyabs	bə⁵⁵rə³³				b ⁵⁵/ə r ³³/ə	bə⁵⁵rə³³	THE
4669	- - - - - b ³³/i r ⁵⁵/i - -		1421	7814	the snake	NjorogsKhroskyabs	bi³³ri⁵⁵				b ³³/i r ⁵⁵/i	bi³³ri⁵⁵	THE
5128	- - q ɐ - p - r ɛ - ʔ		1421	7814	the snake	Tshobdun	qɐprɛʔ				q ɐ p r ɛ ʔ	qɐprɛʔ	THE
5573	- - q ɐ - p - r í - ʔ		1421	7814	the snake	NgyaltsuZbu	qɐpríʔ				q ɐ p r í ʔ	qɐpríʔ	THE
5751	- - - - - - - r ⁵⁵/u - -		1421	7814	the snake	Zlarong	ru55				r ⁵⁵/u	ru55	THE
6012	- - kʰ a - p - r i - ʔ		1421	7814	the snake	KyomkyoSitu	khapriʔ				kʰ a p r i ʔ	khapriʔ	THE
6696	- - - - m pʰ - r i - -		1421	7814	the snake	MazurStau	mpʰri				m pʰ r i	mpʰri	THE
#
45	c u n c u r u kʷ a		1425	4452	the snow	Bantawa	cuncurukwa				c u n c u r u kʷ a	cuncurukwa	THE
441	- kʰ a v a	tib	2585	4455	the snow	Daofu	kha va	18571	_4455		kʰ a v a	kha va	THE
1081	- w j i̙ -		1422	4465	the snow	Tangut	wji.	38115			w j i̙	wji.	THE
1390	- kʰ ɑ v ɑ̂	tib	2654	4455	the snow	WobziKhroskyabs	kʰɑvɑ̂	31743	_4455		kʰ ɑ v ɑ̂	kʰɑvɑ̂	THE
1705	- v ʑ ¹³/i -		1422	4465	the snow	Zhaba	vʑi¹³	21119			v ʑ ¹³/i	vʑi¹³	THE
1958	t ɐ + i p - ɑ -		1422	4458 4465	the snow	MaerkangrGyalrong	tɐi pɑ	17334			t ɐ + i p ɑ	tɐi pɑ	_the THE
2216	- β - ²⁴/ə -		1422	4465	the snow	MuyaKangding	βə²⁴	22673			β ²⁴/ə	βə²⁴	THE
2510	- v - ¹/ə -		1422	4465	the snow	MenyaGao	1və				v ¹/ə	1və	THE
2770	nh/n̥ a ŋ ɦ		1426	4463	the snow	OldBurmese	nhaṅḥ	31199			nh/n̥ a ŋ ɦ	nhaṅḥ	THE
3017	- kʰ ⁵⁵/a w ⁵⁵/a	tib	2837	4455	the snow	QueyuXinlong	kha⁵⁵wa⁵⁵	23187	_4455		kʰ ⁵⁵/a w ⁵⁵/a	kha⁵⁵wa⁵⁵	THE
3147	- kʰ - w a	tib	2859	4455	the snow	QueyuPubarong	kʰwa		_4455		kʰ w a	kʰwa	THE
3576	- kʰ ɑ v ɑ̂	tib	2914	4455	the snow	SiyuewuKhroskyabs	kʰɑvɑ̂	39001	_4455		kʰ ɑ v ɑ̂	kʰɑvɑ̂	THE
3893	t a + j v i ɛ̂/ɛ -		1422	4458 4465	the snow	BragbarSitu	ta-jviɛ̂				t a + j v i ɛ̂/ɛ	ta-jviɛ̂	_the THE
4143	ŋ kʰ æ v a	tib	2962	4455	the snow	Geshiza	ŋkʰæ-va		_4455		ŋ kʰ æ v a	ŋkʰæ-va	THE
4518	l v - ⁵⁵/i -		1422	4465	the snow	GuanyinqiaoKhroskyabs	lvi⁵⁵				l v ⁵⁵/i	lvi⁵⁵	THE
4760	l v - ⁵⁵/i -		1422	4465	the snow	NjorogsKhroskyabs	lvi⁵⁵				l v ⁵⁵/i	lvi⁵⁵	THE
5202	t ɐ + j p - e -		1422	4458 4465	the snow	Tshobdun	tɐjpe				t ɐ + j p e	tɐjpe	_the THE
5462	t ɐ + l v - é/e ʔ		1422	4458 4465	the snow	NgyaltsuZbu	tɐlvéʔ				t ɐ + l v é/e ʔ	tɐlvéʔ	_the THE
5824	- w - ¹³/i -		1422	4465	the snow	Zlarong	wi13				w ¹³/i	wi13	THE
6013	t ə + j v - a -		1422	4458 4465	the snow	KyomkyoSitu	təjva				t ə + j v a	təjva	_the THE
6697	- kʰ æ v æ	tib	3235	4455	the snow	MazurStau	kʰævæ		_4455		kʰ æ v æ	kʰævæ	THE
#
67	d u w a cʰ a -		1430	4479	the son	Bantawa	duwacʰa				d u w a cʰ a	duwacʰa	THE
442	z - e - - - - - - -		1427	4481	the son	Daofu	ze	18697			z e	ze	THE
725	t ɤ + tɕ - ɯ -		1428	4480 4482	the son	Japhug	tɤ-tɕɯ	25836			t ɤ + tɕ ɯ	tɤ-tɕɯ	_the THE
1082	g j i		1432	4485	the son	Tangut	gji	38238			g j i	gji	THE
1391	z - î - - - - - - -		1427	4481	the son	WobziKhroskyabs	zî	31745			z î	zî	THE
1706	z - ¹³/ɿ - - - p ³³/ʌ ɟj ⁵⁵/ʌ		1427	4481	the son	Zhaba	zɿ¹³pʌ³³ɟjʌ⁵⁵	21283			z ¹³/ɿ p ³³/ʌ ɟj ⁵⁵/ʌ	zɿ¹³pʌ³³ɟjʌ⁵⁵	THE
1959	t ə + ts - ɑ - - - - - - -		1427	4480 4481	the son	MaerkangrGyalrong	tə tsɑ	17477			t ə + ts ɑ	tə tsɑ	_the THE
2217	tɕ u ²⁴/e -		1428	4482	the son	MuyaKangding	tɕue²⁴	17262			tɕ u ²⁴/e	tɕue²⁴	THE
2586	tɕ - ²/e -		1428	4482	the son	MenyaGao	2tɕe				tɕ ²/e	2tɕe	THE
2771	s ā/a ɦ		1431	7766	the son	OldBurmese	sāḥ	31200			s ā/a ɦ	sāḥ	THE
3018	ʑ - ¹³/i -		1428	4482	the son	QueyuXinlong	ʑi¹³	20068			ʑ ¹³/i	ʑi¹³	THE
3256	z - ɨ̄/ɨ - - - - - - -		1427	4481	the son	QueyuPubarong	zɨ̄				z ɨ̄/ɨ	zɨ̄	THE
3577	z - î - - - - - - -		1427	4481	the son	SiyuewuKhroskyabs	zî	39002			z î	zî	THE
3894	t ə + z i ɛ̂/ɛ - - - - - - -		1427	4480 4481	the son	BragbarSitu	tə-ziɛ̂				t ə + z i ɛ̂/ɛ	tə-ziɛ̂	_the THE
4304	z - i - - - - - - -		1427	4481	the son	Geshiza	zi				z i	zi	THE
4520	z - ⁵³/i - - - - - - -		1427	4481	the son	GuanyinqiaoKhroskyabs	zi⁵³				z ⁵³/i	zi⁵³	THE
4989	z - ⁵⁵/i - - - - - - -		1427	4481	the son	NjorogsKhroskyabs	zi⁵⁵				z ⁵⁵/i	zi⁵⁵	THE
5460	t ɐ + tɕʰ - ə́/ə ʔ		1428	4480 4482	the son	NgyaltsuZbu	tɐ-tɕhə́ʔ				t ɐ + tɕʰ ə́/ə ʔ	tɐ-tɕhə́ʔ	_the THE
5841	z - ¹³/i - - - - - - -		1427	4481	the son	Zlarong	zi13				z ¹³/i	zi13	THE
6014	t ə + z - a p u ʔ - - - -		1427	4479 4481	the son	KyomkyoSitu	təzapuʔ				t ə + z a p u ʔ	təzapuʔ	_the THE
6698	z - i - - - - - - -		1427	4481	the son	MazurStau	zi				z i	zi	THE
#
443	- ɣ - - - + z - ə		1433	4508 4505	the sparrow	Daofu	ɣzə	18794			ɣ + z ə	ɣzə	_the THE
1083	s o		1439	4517	the sparrow	Tangut	so	38185			s o	so	THE
1392	p j i - - + z - í		1433	4508 4505	the sparrow	WobziKhroskyabs	pjizí	31746			p j i + z í	pjizí	_the THE
1707	v - ⁵⁵/ə - - + z - ⁵⁵/ə		1433	4508 4505	the sparrow	Zhaba	və⁵⁵zə⁵⁵	21365			v ⁵⁵/ə + z ⁵⁵/ə	və⁵⁵zə⁵⁵	_the THE
1960	p - ɑ - - + ts - ɑ		1433	4508 4505	the sparrow	MaerkangrGyalrong	pɑ tsɑ	17565			p ɑ + ts ɑ	pɑ tsɑ	_the THE
2218	tɕ ⁵⁵/e β ³³/u ⁵⁵/u + z - ⁵³/ə	partial tib: bye'u	2768	4512 4505	the sparrow	MuyaKangding	tɕe⁵⁵βu³³ u⁵⁵zə⁵³	22601	_4512 4505		tɕ ⁵⁵/e β ³³/u ⁵⁵/u + z ⁵³/ə	tɕe⁵⁵βu³³ u⁵⁵zə⁵³	_the THE
2462	tɕ i ŋ ə u + z - ¹/ə	partial tib: bye'u	2792	4512 4505	the sparrow	MenyaGao	1tɕiŋəuzə		_4512 4505		tɕ i ŋ ə u + z ¹/ə	1tɕiŋəuzə	_the THE
2772	c ā/a + k a + l e ɦ		1436	4510 4515 4516	the sparrow	OldBurmese	cā◦ka◦leḥ	31278			c ā/a + k a + l e ɦ	cā◦ka◦leḥ	THE _the _the
3019	ɣ - ¹³/o - - + tɕʰ - ³³/y		1433	4508 4505	the sparrow	QueyuXinlong	ɣo¹³tɕhy³³	20156			ɣ ¹³/o + tɕʰ ³³/y	ɣo¹³tɕhy³³	_the THE
3578	p j e - - + z - ə́/ə		1433	4508 4505	the sparrow	SiyuewuKhroskyabs	pjezə́	39003			p j e + z ə́/ə	pjezə́	_the THE
3895	p o - - - + ts i ɛ̄/ɛ		1433	4508 4505	the sparrow	BragbarSitu	potsiɛ̄				p o + ts i ɛ̄/ɛ	potsiɛ̄	_the THE
