ID	DOCULECT	CONCEPT	VALUE	FORM	SOURCE	SAGART_ID
2053	MaerkangrGyalrong	the sea	rɟjɐ mtsho	rɟjɐ mtsho	Huang1992	17353
2323	MuyaKangding	the sea	thæ⁵⁵ji⁵⁵dʑæ̃³³tshuə⁵³	thæ⁵⁵ji⁵⁵dʑæ̃³³tshuə⁵³	Huang1992	23252
2453	MenyaGao	the sea		1dʑʌntshy	Gao2016	
2915	OldBurmese	the sea	paṅ◦lay	paṅ◦lay		31191
3170	QueyuXinlong	the sea	rdʑa¹³mtshy⁵⁵	rdʑa¹³mtshy⁵⁵	Huang1992	19928
3389	QueyuPubarong	the sea	tɕaᵐtsʰu	tɕaᵐtsʰu	GuanForthcoming	
3793	SiyuewuKhroskyabs	the sea	rɟæ̂mtsʰu	rɟæ̂mtsʰu		38991
4140	BragbarSitu	the sea	rɟamtshɐ̂	rɟamtshɐ̂	ZhangForthcoming	
4617	Geshiza	the sea			Honkasalo2019	
4841	GuanyinqiaoKhroskyabs	the sea	rɟjɛ⁵⁵mtsʰo³³	rɟjɛ⁵⁵mtsʰo³³	Huang2007	
5229	NjorogsKhroskyabs	the sea		rɟja³³mtsʰo⁵⁵	Yin2007	
5546	Tshobdun	the sea	rɟɐmtsʰo	rɟɐmtsʰo	Sun2019	
6081	NgyaltsuZbu	the sea	mtshû	mtshû	Gong2018	
6399	Zlarong	the sea			Zhao2019	
6651	KyomkyoSitu	the sea			Prins2016	
134	Bantawa	the seed	luwa	luwa	Jongens2009	34022
398	Daofu	the seed	fɬhə	fɬhə	Huang1992	17073
704	Japhug	the seed	tɯ-rɣi	tɯ-rɣi	Jacques2015b	8528
1096	Tangut	the seed	ljwi	ljwi	Li1997	38232
1448	WobziKhroskyabs	the seed	rvə́	rvə́	Lai2017	31724
1789	Zhaba	the seed	vʑʌ¹³	vʑʌ¹³	Huang1992	21426
2054	MaerkangrGyalrong	the seed	tə rpi	tə rpi	Huang1992	17624
2324	MuyaKangding	the seed	ɣə²⁴	ɣə²⁴	Huang1992	18060
2671	MenyaGao	the seed		2ɣə	Gao2016	
2916	OldBurmese	the seed	myuiwḥ◦ciyʔ	myuiwḥ◦ciyʔ		31192
3171	QueyuXinlong	the seed	rlɯ⁵⁵	rlɯ⁵⁵	Huang1992	20218
3371	QueyuPubarong	the seed	ᵖsɨ	ᵖsɨ	GuanForthcoming	
3794	SiyuewuKhroskyabs	the seed	rvə́	rvə́		38992
4141	BragbarSitu	the seed	tə-rpī	tə-rpī	ZhangForthcoming	
4546	Geshiza	the seed		vɕʰə	Honkasalo2019	
4842	GuanyinqiaoKhroskyabs	the seed	rvə⁵⁵	rvə⁵⁵	Huang2007	
5248	NjorogsKhroskyabs	the seed		rvi⁵⁵	Yin2007	
5562	Tshobdun	the seed	rwi	rwi	Sun2019	
5995	NgyaltsuZbu	the seed	tərvə̂	tərvə̂	Gong2018	
6285	Zlarong	the seed	sa55ŋo53	sa55ŋo53	Zhao2019	
6652	KyomkyoSitu	the seed	tərpuʔ	tərpuʔ	Prins2016	
135	Bantawa	the sheep	bʰepsa	bʰepsa	Jongens2009	34025
136	Bantawa	the sheep	mekʰara	mekʰara	Jongens2009	34026
399	Daofu	the sheep	lɑ ʁɑ	lɑ ʁɑ	Huang1992	18746
705	Japhug	the sheep	qaʑo	qaʑo	Jacques2015b	25834
1097	Tangut	the sheep	jij	jij	Li1997	38127
1449	WobziKhroskyabs	the sheep	ʁjê	ʁjê	Lai2017	31727
1790	Zhaba	the sheep	gu⁵⁵	gu⁵⁵	Huang1992	21320
2055	MaerkangrGyalrong	the sheep	kə jo	kə jo	Huang1992	17525
2325	MuyaKangding	the sheep	ʁa⁵³	ʁa⁵³	Huang1992	22559
2572	MenyaGao	the sheep		1ʁæ̠	Gao2016	
2917	OldBurmese	the sheep	suiwḥ	suiwḥ		31193
3172	QueyuXinlong	the sheep	ʑe¹³	ʑe¹³	Huang1992	20110
3399	QueyuPubarong	the sheep	tsʰə̂	tsʰə̂	GuanForthcoming	
3795	SiyuewuKhroskyabs	the sheep	ʁjê	ʁjê		38993
4142	BragbarSitu	the sheep	kəɟōk	kəɟōk	ZhangForthcoming	
4337	Geshiza	the sheep		ji	Honkasalo2019	
4843	GuanyinqiaoKhroskyabs	the sheep	ʁje⁵³	ʁje⁵³	Huang2007	
5257	NjorogsKhroskyabs	the sheep		ʁjo⁵⁵	Yin2007	
5521	Tshobdun	the sheep	qɐɟiʔ	qɐɟiʔ	Sun2019	
6082	NgyaltsuZbu	the sheep	qɐjɐ́ʔ	qɐjɐ́ʔ	Gong2018	
6166	Zlarong	the sheep	la55	la55	Zhao2019	
6653	KyomkyoSitu	the sheep	kəɟoʔ	kəɟoʔ	Prins2016	
137	Bantawa	the shit	kʰɨ	kʰɨ	Jongens2009	34091
400	Daofu	the shit	ʂcçɑ xpɑ	ʂcçɑ xpɑ	Huang1992	30580
706	Japhug	the shit	tɯ-qe	tɯ-qe	Jacques2015b	31297
1098	Tangut	the shit	njaa	njaa	Li1997	38235
1450	WobziKhroskyabs	the shit	scáχpɑ	scáχpɑ	Lai2017	31800
1791	Zhaba	the shit	cça⁵⁵pa⁵⁵	cça⁵⁵pa⁵⁵	Huang1992	30657
2056	MaerkangrGyalrong	the shit	tə phʃᴇ	tə phʃᴇ	Huang1992	30610
2326	MuyaKangding	the shit	ʂə²⁴	ʂə²⁴	Huang1992	30615
2446	MenyaGao	the shit		1ɕʌ̠	Gao2016	
2918	OldBurmese	the shit	khliyḥ	khliyḥ		38793
3173	QueyuXinlong	the shit	ɕtye⁵⁵	ɕtye⁵⁵	Huang1992	30552
3417	QueyuPubarong	the shit	ˣqʰə̂	ˣqʰə̂	GuanForthcoming	
3796	SiyuewuKhroskyabs	the shit	rcɑχpɑ̂	rcɑχpɑ̂		38994
4143	BragbarSitu	the shit	tə-ptɕhē	tə-ptɕhē	ZhangForthcoming	
4471	Geshiza	the shit		rtɕɔpa	Honkasalo2019	
4844	GuanyinqiaoKhroskyabs	the shit	rcçɑ³³pe⁵³	rcçɑ³³pe⁵³	Huang2007	
4845	GuanyinqiaoKhroskyabs	the shit	le⁵⁵	le⁵⁵	Huang2007	
5114	NjorogsKhroskyabs	the shit		le⁵⁵	Yin2007	
5207	NjorogsKhroskyabs	the shit		rcçaq³³pa⁵³	Yin2007	
5512	Tshobdun	the shit	pʰje	pʰje	Sun2019	
6083	NgyaltsuZbu	the shit	tə-pɐ́ʔ	tə-pɐ́ʔ	Gong2018	
6370	Zlarong	the shit	xe13	xe13	Zhao2019	
6654	KyomkyoSitu	the shit	təpʃiʔ	təpʃiʔ	Prins2016	
138	Bantawa	the shoulder	bʰaktaŋ	bʰaktaŋ	Jongens2009	34028
401	Daofu	the shoulder	lva	lva	Huang1992	18623
402	Daofu	the shoulder	lva tɕha	lva tɕha	Huang1992	18624
403	Daofu	the shoulder	lva poŋ	lva poŋ	Huang1992	18625
707	Japhug	the shoulder	tɯ-rpaʁ	tɯ-rpaʁ	Jacques2015b	8846
1099	Tangut	the shoulder	wa.	wa.	Li1997	37991
1451	WobziKhroskyabs	the shoulder	lvɑ́ɣ	lvɑ́ɣ	Lai2017	31730
1792	Zhaba	the shoulder	ɦo³³lo⁵⁵	ɦo³³lo⁵⁵	Huang1992	22492
2057	MaerkangrGyalrong	the shoulder	tɑ rpɑk	tɑ rpɑk	Huang1992	17391
2327	MuyaKangding	the shoulder	ʁua²⁴	ʁua²⁴	Huang1992	22429
2721	MenyaGao	the shoulder		2ʁæ̠	Gao2016	
2919	OldBurmese	the shoulder	pa◦khuṃḥ	pa◦khuṃḥ		31194
3174	QueyuXinlong	the shoulder	phiɛ⁵⁵	phiɛ⁵⁵	Huang1992	23487
3341	QueyuPubarong	the shoulder	ᵐpʰi	ᵐpʰi	GuanForthcoming	
3797	SiyuewuKhroskyabs	the shoulder	lvɑ́ɣ	lvɑ́ɣ		38995
4144	BragbarSitu	the shoulder	ta-rpjāk	ta-rpjāk	ZhangForthcoming	
4362	Geshiza	the shoulder		lva	Honkasalo2019	
4846	GuanyinqiaoKhroskyabs	the shoulder	lvɑɣ⁵⁵	lvɑɣ⁵⁵	Huang2007	
5119	NjorogsKhroskyabs	the shoulder		lvaq⁵⁵	Yin2007	
5246	NjorogsKhroskyabs	the shoulder		rvak⁵⁵	Yin2007	
5557	Tshobdun	the shoulder	rpa	rpa	Sun2019	
5765	NgyaltsuZbu	the shoulder	ɐ-rvɐ̂ʁ	ɐ-rvɐ̂ʁ	Gong2018	
6295	Zlarong	the shoulder	sɔ55pe53	sɔ55pe53	Zhao2019	
6655	KyomkyoSitu	the shoulder	tarpaʔk	tarpaʔk	Prins2016	
139	Bantawa	the sickle	kombi	kombi	Jongens2009	34029
404	Daofu	the sickle	ɕha re	ɕha re	Huang1992	19026
405	Daofu	the sickle	ɕha ren	ɕha ren	Huang1992	19027
708	Japhug	the sickle	tɯɲcɣa	tɯɲcɣa	Jacques2015b	25835
1100	Tangut	the sickle	dʑji.	dʑji.	Li1997	38169
1452	WobziKhroskyabs	the sickle	rjæzǽ	rjæzǽ	Lai2017	31732
1793	Zhaba	the sickle	sho³³li⁵⁵	sho³³li⁵⁵	Huang1992	21558
2058	MaerkangrGyalrong	the sickle	tə ntwɑ	tə ntwɑ	Huang1992	17801
2328	MuyaKangding	the sickle	so³³ le⁵⁵	so³³ le⁵⁵	Huang1992	22750
2329	MuyaKangding	the sickle	tʂæ³³wæ⁵³	tʂæ³³wæ⁵³	Huang1992	22751
2725	MenyaGao	the sickle		2sɔ̠le	Gao2016	
3175	QueyuXinlong	the sickle	re¹³	re¹³	Huang1992	20360
3439	QueyuPubarong	the sickle	ʐə̄	ʐə̄	GuanForthcoming	
3798	SiyuewuKhroskyabs	the sickle	rjæzǽr	rjæzǽr		38996
4145	BragbarSitu	the sickle	tə-ntwiɛ̂	tə-ntwiɛ̂	ZhangForthcoming	
4561	Geshiza	the sickle		wdʑə	Honkasalo2019	
4847	GuanyinqiaoKhroskyabs	the sickle	rja³³zar⁵⁵	rja³³zar⁵⁵	Huang2007	
5353	NjorogsKhroskyabs	the sickle		xtiʔ⁵⁵	Yin2007	
5623	Tshobdun	the sickle	təncʰwe	təncʰwe	Sun2019	
5991	NgyaltsuZbu	the sickle	təɲchwéʔ	təɲchwéʔ	Gong2018	
6379	Zlarong	the sickle	zu31e53	zu31e53	Zhao2019	
6656	KyomkyoSitu	the sickle	təntwa	təntwa	Prins2016	
140	Bantawa	the skin	hokwa	hokwa	Jongens2009	34032
406	Daofu	the skin	dʑi dʑa	dʑi dʑa	Huang1992	18642
709	Japhug	the skin	tɯ-ndʐi	tɯ-ndʐi	Jacques2015b	9164
1101	Tangut	the skin	dʑjɨ¹	dʑjɨ¹	Li1997	9168
1453	WobziKhroskyabs	the skin	dʑədʑɑ̂	dʑədʑɑ̂	Lai2017	31735
1794	Zhaba	the skin	tʂʌ³³tʂa⁵⁵	tʂʌ³³tʂa⁵⁵	Huang1992	21198
2059	MaerkangrGyalrong	the skin	tə ndʐi	tə ndʐi	Huang1992	17410
2330	MuyaKangding	the skin	rə³³mbɐ⁵³	rə³³mbɐ⁵³	Huang1992	24924
2441	MenyaGao	the skin		1ɕɛtsɛ	Gao2016	
2920	OldBurmese	the skin	a◦riy	a◦riy		31195
3176	QueyuXinlong	the skin	ri¹³riɛ³³	ri¹³riɛ³³	Huang1992	15544
3440	QueyuPubarong	the skin	ʐī	ʐī	GuanForthcoming	
3799	SiyuewuKhroskyabs	the skin	dʑə̂	dʑə̂		38997
4146	BragbarSitu	the skin	tə-ndʐî	tə-ndʐî	ZhangForthcoming	
4319	Geshiza	the skin		dʑælæ	Honkasalo2019	
4848	GuanyinqiaoKhroskyabs	the skin	dʑə³³dʑu⁵³	dʑə³³dʑu⁵³	Huang2007	
5062	NjorogsKhroskyabs	the skin		dʑi⁵⁵dʑa³³	Yin2007	
5484	Tshobdun	the skin	ⁿdʒi	ⁿdʒi	Sun2019	
5990	NgyaltsuZbu	the skin	təⁿdʑə̂	təⁿdʑə̂	Gong2018	
6263	Zlarong	the skin	pa55pe53	pa55pe53	Zhao2019	
6657	KyomkyoSitu	the skin	ʃartse	ʃartse	Prins2016	
6658	KyomkyoSitu	the skin	təndɽu	təndɽu	Prins2016	
141	Bantawa	the sky	ninama	ninama	Jongens2009	34033
407	Daofu	the sky	pqɑ	pqɑ	Huang1992	18561
408	Daofu	the sky	mɑ mqɑ	mɑ mqɑ	Huang1992	18562
710	Japhug	the sky	tɯmɯ	tɯmɯ	Jacques2015b	9217
1102	Tangut	the sky	mə	mə	Li1997	38236
1454	WobziKhroskyabs	the sky	mə̂rgo	mə̂rgo	Lai2017	31736
1795	Zhaba	the sky	khu⁵⁵	khu⁵⁵	Huang1992	21110
2060	MaerkangrGyalrong	the sky	nɐm khɐ	nɐm khɐ	Huang1992	18777
2331	MuyaKangding	the sky	mə⁵³	mə⁵³	Huang1992	22360
2503	MenyaGao	the sky		1məɴɢɔ̠	Gao2016	
2921	OldBurmese	the sky	muiwḥ	muiwḥ		31196
3177	QueyuXinlong	the sky	mu⁵⁵	mu⁵⁵	Huang1992	19902
3339	QueyuPubarong	the sky	mȭ	mȭ	GuanForthcoming	
3340	QueyuPubarong	the sky	mōte	mōte	GuanForthcoming	
3800	SiyuewuKhroskyabs	the sky	nəmkʰɑ́	nəmkʰɑ́		38998
4147	BragbarSitu	the sky	namkhâ	namkhâ	ZhangForthcoming	
4370	Geshiza	the sky		mæ-rŋə	Honkasalo2019	
4849	GuanyinqiaoKhroskyabs	the sky	mə⁵³	mə⁵³	Huang2007	
4850	GuanyinqiaoKhroskyabs	the sky	mə⁵³gə³³	mə⁵³gə³³	Huang2007	
5314	NjorogsKhroskyabs	the sky		tə³³mu⁵⁵	Yin2007	
5471	Tshobdun	the sky	nɐmkʰe	nɐmkʰe	Sun2019	
5989	NgyaltsuZbu	the sky	təmû	təmû	Gong2018	
6197	Zlarong	the sky	mu53	mu53	Zhao2019	
6659	KyomkyoSitu	the sky	təmu	təmu	Prins2016	
142	Bantawa	the smoke	tuŋkʰu	tuŋkʰu	Jongens2009	34037
409	Daofu	the smoke	m◦khə	m◦khə	Huang1992	18578
711	Japhug	the smoke	tɤkʰɯ	tɤkʰɯ	Jacques2015b	9429
1103	Tangut	the smoke	ɣju¹	ɣju¹	Li1997	9433
1455	WobziKhroskyabs	the smoke	mkʰə́	mkʰə́	Lai2017	31740
1796	Zhaba	the smoke	khə⁵⁵li³³	khə⁵⁵li³³	Huang1992	21127
2061	MaerkangrGyalrong	the smoke	tɐ khə	tɐ khə	Huang1992	17341
2332	MuyaKangding	the smoke	mu³³khə⁵³	mu³³khə⁵³	Huang1992	22377
2504	MenyaGao	the smoke		1məŋkhə	Gao2016	
2922	OldBurmese	the smoke	khuiwḥ	khuiwḥ		31197
3178	QueyuXinlong	the smoke	ʂ◦khɯ⁵⁵	ʂ◦khɯ⁵⁵	Huang1992	19919
3320	QueyuPubarong	the smoke	kʰumə	kʰumə	GuanForthcoming	
3801	SiyuewuKhroskyabs	the smoke	mkʰə́d	mkʰə́d		38999
4148	BragbarSitu	the smoke	khû	khû	ZhangForthcoming	
4383	Geshiza	the smoke		mkʰə	Honkasalo2019	
4851	GuanyinqiaoKhroskyabs	the smoke	mkʰə⁵⁵	mkʰə⁵⁵	Huang2007	
5137	NjorogsKhroskyabs	the smoke		mkʰut⁵⁵	Yin2007	
5590	Tshobdun	the smoke	tɐ́kʰu	tɐ́kʰu	Sun2019	
6084	NgyaltsuZbu	the smoke	tɐkə́t	tɐkə́t	Gong2018	
6198	Zlarong	the smoke	mu55khu55	mu55khu55	Zhao2019	
6660	KyomkyoSitu	the smoke	takhuʔ	takhuʔ	Prins2016	
143	Bantawa	the snake	pɨ	pɨ	Jongens2009	34038
410	Daofu	the snake	mtʂhi	mtʂhi	Huang1992	18804
411	Daofu	the snake	mphri	mphri	Huang1992	16815
712	Japhug	the snake	qapri	qapri	Jacques2015b	9535
1104	Tangut	the snake	phio	phio	Li1997	37977
1456	WobziKhroskyabs	the snake	bə̂rə	bə̂rə	Lai2017	31742
1797	Zhaba	the snake	tʂʌ³³ (p) tʂɿ⁵⁵|	tʂʌ³³ (p) tʂɿ⁵⁵|	Huang1992	21376
2062	MaerkangrGyalrong	the snake	kha brᴇ	kha brᴇ	Huang1992	19968
2333	MuyaKangding	the snake	ro⁵³	ro⁵³	Huang1992	22609
2661	MenyaGao	the snake		1ʐɔ̠	Gao2016	
2923	OldBurmese	the snake	mruy	mruy		31198
3179	QueyuXinlong	the snake	pə⁵⁵rɛ⁵⁵	pə⁵⁵rɛ⁵⁵	Huang1992	20167
3285	QueyuPubarong	the snake	būʐǒ	būʐǒ	GuanForthcoming	
3802	SiyuewuKhroskyabs	the snake	bə̂r	bə̂r		39000
4149	BragbarSitu	the snake	khaprɐ̄j	khaprɐ̄j	ZhangForthcoming	
4384	Geshiza	the snake		mpʰri	Honkasalo2019	
4852	GuanyinqiaoKhroskyabs	the snake	bə⁵⁵rə³³	bə⁵⁵rə³³	Huang2007	
5023	NjorogsKhroskyabs	the snake		bi³³ri⁵⁵	Yin2007	
5528	Tshobdun	the snake	qɐprɛʔ	qɐprɛʔ	Sun2019	
6085	NgyaltsuZbu	the snake	qɐpríʔ	qɐpríʔ	Gong2018	
6284	Zlarong	the snake	ru55	ru55	Zhao2019	
6661	KyomkyoSitu	the snake	khapriʔ	khapriʔ	Prins2016	
144	Bantawa	the snow	cuncurukwa	cuncurukwa	Jongens2009	34039
412	Daofu	the snow	kha va	kha va	Huang1992	18571
713	Japhug	the snow	tɤjpa	tɤjpa	Jacques2015b	9588
1105	Tangut	the snow	wji.	wji.	Li1997	38115
1457	WobziKhroskyabs	the snow	kʰɑvɑ̂	kʰɑvɑ̂	Lai2017	31743
1798	Zhaba	the snow	vʑi¹³	vʑi¹³	Huang1992	21119
2063	MaerkangrGyalrong	the snow	tɐi pɑ	tɐi pɑ	Huang1992	17334
2334	MuyaKangding	the snow	βə²⁴	βə²⁴	Huang1992	22673
2642	MenyaGao	the snow		1və	Gao2016	
2924	OldBurmese	the snow	nhaṅḥ	nhaṅḥ		31199
3180	QueyuXinlong	the snow	kha⁵⁵wa⁵⁵	kha⁵⁵wa⁵⁵	Huang1992	23187
3321	QueyuPubarong	the snow	kʰwa	kʰwa	GuanForthcoming	
3803	SiyuewuKhroskyabs	the snow	kʰɑvɑ̂	kʰɑvɑ̂		39001
4150	BragbarSitu	the snow	ta-jviɛ̂	ta-jviɛ̂	ZhangForthcoming	
4425	Geshiza	the snow		ŋkʰæ-va	Honkasalo2019	
4853	GuanyinqiaoKhroskyabs	the snow	lvi⁵⁵	lvi⁵⁵	Huang2007	
4854	GuanyinqiaoKhroskyabs	the snow	lviu⁵⁵	lviu⁵⁵	Huang2007	
5120	NjorogsKhroskyabs	the snow		lvi⁵⁵	Yin2007	
5606	Tshobdun	the snow	tɐjpe	tɐjpe	Sun2019	
5964	NgyaltsuZbu	the snow	tɐlvéʔ	tɐlvéʔ	Gong2018	
6359	Zlarong	the snow	wi13	wi13	Zhao2019	
6662	KyomkyoSitu	the snow	təjva	təjva	Prins2016	
145	Bantawa	the son	duwacʰa	duwacʰa	Jongens2009	34041
413	Daofu	the son	ze	ze	Huang1992	18697
714	Japhug	the son	tɤ-tɕɯ	tɤ-tɕɯ	Jacques2015b	25836
1106	Tangut	the son	gji	gji	Li1997	38238
1458	WobziKhroskyabs	the son	zî	zî	Lai2017	31745
1799	Zhaba	the son	zɿ¹³pʌ³³ɟjʌ⁵⁵	zɿ¹³pʌ³³ɟjʌ⁵⁵	Huang1992	21283
2064	MaerkangrGyalrong	the son	tə tsɑ	tə tsɑ	Huang1992	17477
2335	MuyaKangding	the son	tɕue²⁴	tɕue²⁴	Huang1992	17262
2726	MenyaGao	the son		2tɕe	Gao2016	
2925	OldBurmese	the son	sāḥ	sāḥ		31200
3181	QueyuXinlong	the son	ʑi¹³	ʑi¹³	Huang1992	20068
3433	QueyuPubarong	the son	zɨ̄	zɨ̄	GuanForthcoming	
3804	SiyuewuKhroskyabs	the son	zî	zî		39002
4151	BragbarSitu	the son	tə-ziɛ̂	tə-ziɛ̂	ZhangForthcoming	
4593	Geshiza	the son		zi	Honkasalo2019	
4855	GuanyinqiaoKhroskyabs	the son	zi⁵³	zi⁵³	Huang2007	
5365	NjorogsKhroskyabs	the son		zi⁵⁵	Yin2007	
5722	Tshobdun	the son			Sun2019	
5961	NgyaltsuZbu	the son	tɐ-tɕhə́ʔ	tɐ-tɕhə́ʔ	Gong2018	
6377	Zlarong	the son	zi13	zi13	Zhao2019	
6663	KyomkyoSitu	the son	təzapuʔ	təzapuʔ	Prins2016	
414	Daofu	the sparrow	ɣzə	ɣzə	Huang1992	18794
715	Japhug	the sparrow	kumpɣɤtɕɯ	kumpɣɤtɕɯ	Jacques2015b	25837
1107	Tangut	the sparrow	so	so	Li1997	38185
1459	WobziKhroskyabs	the sparrow	pjizí	pjizí	Lai2017	31746
1800	Zhaba	the sparrow	və⁵⁵zə⁵⁵	və⁵⁵zə⁵⁵	Huang1992	21365
2065	MaerkangrGyalrong	the sparrow	pɑ tsɑ	pɑ tsɑ	Huang1992	17565
2336	MuyaKangding	the sparrow	tɕe⁵⁵βu³³ u⁵⁵zə⁵³	tɕe⁵⁵βu³³ u⁵⁵zə⁵³	Huang1992	22601
2593	MenyaGao	the sparrow		1tɕiŋəuzə	Gao2016	
2926	OldBurmese	the sparrow	cā◦ka◦leḥ	cā◦ka◦leḥ		31278
3182	QueyuXinlong	the sparrow	ɣo¹³tɕhy³³	ɣo¹³tɕhy³³	Huang1992	20156
3514	QueyuPubarong	the sparrow			GuanForthcoming	
3805	SiyuewuKhroskyabs	the sparrow	pjezə́	pjezə́		39003
4152	BragbarSitu	the sparrow	potsiɛ̄	potsiɛ̄	ZhangForthcoming	
4563	Geshiza	the sparrow		we-wəzə	Honkasalo2019	
4856	GuanyinqiaoKhroskyabs	the sparrow	pji⁵⁵zi⁵⁵	pji⁵⁵zi⁵⁵	Huang2007	
5098	NjorogsKhroskyabs	the sparrow		jem⁵⁵pɣi³³zi⁵⁵	Yin2007	
5723	Tshobdun	the sparrow			Sun2019	
6086	NgyaltsuZbu	the sparrow			Gong2018	
6362	Zlarong	the sparrow	wi31zi55	wi31zi55	Zhao2019	
6664	KyomkyoSitu	the sparrow			Prins2016	
146	Bantawa	the spider	yagʰaŋma	yagʰaŋma	Jongens2009	34042
415	Daofu	the spider	a mbə	a mbə	Huang1992	18817
716	Japhug	the spider	ɴɢoɕna	ɴɢoɕna	Jacques2015b	9694
1108	Tangut	the spider	tsju.	tsju.	Li1997	38079
1460	WobziKhroskyabs	the spider	qʰæsɲá	qʰæsɲá	Lai2017	31747
1801	Zhaba	the spider	ka³³ʐa⁵⁵mi³³	ka³³ʐa⁵⁵mi³³	Huang1992	21388
2066	MaerkangrGyalrong	the spider	khɑ ʃnɑ	khɑ ʃnɑ	Huang1992	20321
2337	MuyaKangding	the spider	ji⁵⁵mɐ⁵³qɑ³³rɑ³³	ji⁵⁵mɐ⁵³qɑ³³rɑ³³	Huang1992	22621
2762	MenyaGao	the spider		1ɦimʌqa̠ʐa̠	Gao2016	
2927	OldBurmese	the spider	paṅʔ◦kū	paṅʔ◦kū		31201
3183	QueyuXinlong	the spider	qa¹³ra⁵⁵	qa¹³ra⁵⁵	Huang1992	20182
3405	QueyuPubarong	the spider	tʂwəqāɻa	tʂwəqāɻa	GuanForthcoming	
3806	SiyuewuKhroskyabs	the spider	qʰɑsɲǽʁ	qʰɑsɲǽʁ		39004
4153	BragbarSitu	the spider	khaɕniɛ̄	khaɕniɛ̄	ZhangForthcoming	
4329	Geshiza	the spider		grɔgrɔ	Honkasalo2019	
4857	GuanyinqiaoKhroskyabs	the spider	qʰɛ³³sɲɑ⁵⁵	qʰɛ³³sɲɑ⁵⁵	Huang2007	
5203	NjorogsKhroskyabs	the spider		qʰa³³ɕna⁵⁵	Yin2007	
5724	Tshobdun	the spider			Sun2019	
6087	NgyaltsuZbu	the spider	qɐsɲî	qɐsɲî	Gong2018	
6400	Zlarong	the spider			Zhao2019	
6665	KyomkyoSitu	the spider	khaʃnaʔ	khaʃnaʔ	Prins2016	
147	Bantawa	the star	saŋken	saŋken	Jongens2009	34045
416	Daofu	the star	zgre	zgre	Huang1992	18565
717	Japhug	the star	ʑŋgri	ʑŋgri	Jacques2015b	10012
1109	Tangut	the star	gjịj¹	gjịj¹	Li1997	10016
1461	WobziKhroskyabs	the star	zgrə̂	zgrə̂	Lai2017	31750
1802	Zhaba	the star	ʂtʂə⁵⁵	ʂtʂə⁵⁵	Huang1992	21113
2067	MaerkangrGyalrong	the star	tsəu ri	tsəu ri	Huang1992	17327
2338	MuyaKangding	the star	ndʐi²⁴βu³³	ndʐi²⁴βu³³	Huang1992	22363
2475	MenyaGao	the star		1kɛmɛ	Gao2016	
2928	OldBurmese	the star	kray	kray		31202
3184	QueyuXinlong	the star	skar⁵⁵ma⁵⁵	skar⁵⁵ma⁵⁵	Huang1992	19906
3302	QueyuPubarong	the star	gə̄mu	gə̄mu	GuanForthcoming	
3807	SiyuewuKhroskyabs	the star	zgrə̂	zgrə̂		39005
4154	BragbarSitu	the star	tsəŋgrî	tsəŋgrî	ZhangForthcoming	
4589	Geshiza	the star		zgre	Honkasalo2019	
4858	GuanyinqiaoKhroskyabs	the star	zgrə⁵³	zgrə⁵³	Huang2007	
5362	NjorogsKhroskyabs	the star		zgrə⁵³	Yin2007	
5589	Tshobdun	the star	skɐrme	skɐrme	Sun2019	
6024	NgyaltsuZbu	the star	zⁿɡríʔ	zⁿɡríʔ	Gong2018	
6152	Zlarong	the star	ke55me53	ke55me53	Zhao2019	
6666	KyomkyoSitu	the star	skarme	skarme	Prins2016	
417	Daofu	the stick	pə cçha	pə cçha	Huang1992	17893
718	Japhug	the stick	tɤɲi	tɤɲi	Jacques2015b	10118
1110	Tangut	the stick	bo	bo	Li1997	38266
1462	WobziKhroskyabs	the stick	lɑɣlɑ̂ɣ	lɑɣlɑ̂ɣ	Lai2017	31752
1803	Zhaba	the stick	go⁵⁵pi⁵⁵	go⁵⁵pi⁵⁵	Huang1992	21541
1804	Zhaba	the stick	go³³pi⁵⁵	go³³pi⁵⁵	Huang1992	21542
2068	MaerkangrGyalrong	the stick	tɐ ndɐr	tɐ ndɐr	Huang1992	21218
2339	MuyaKangding	the stick	də³³mbɐ⁵³	də³³mbɐ⁵³	Huang1992	24002
2666	MenyaGao	the stick		2dəmbʌ̠	Gao2016	
2929	OldBurmese	the stick	tut	tut		31203
3185	QueyuXinlong	the stick	ʂt a¹³po⁵⁵	ʂt a¹³po⁵⁵	Huang1992	25631
3421	QueyuPubarong	the stick	ˣtapu	ˣtapu	GuanForthcoming	
3808	SiyuewuKhroskyabs	the stick	læɣlæ̂ɣ	læɣlæ̂ɣ		39006
4155	BragbarSitu	the stick	dār	dār	ZhangForthcoming	
4305	Geshiza	the stick		bətʰa	Honkasalo2019	
4308	Geshiza	the stick		bi	Honkasalo2019	
4859	GuanyinqiaoKhroskyabs	the stick			Huang2007	
5211	NjorogsKhroskyabs	the stick		rdam⁵³	Yin2007	
5630	Tshobdun	the stick	tʃər	tʃər	Sun2019	
5967	NgyaltsuZbu	the stick	tɐʁⁿbɣíʔ	tɐʁⁿbɣíʔ	Gong2018	
6264	Zlarong	the stick	pə31ke53	pə31ke53	Zhao2019	
6667	KyomkyoSitu	the stick	tader	tader	Prins2016	
148	Bantawa	the stone (a piece of)	luŋ	luŋ	Jongens2009	34047
418	Daofu	the stone (a piece of)	rgə ma	rgə ma	Huang1992	30712
