ID	DOCULECT	GLOSS_IN_SOURCE	CONCEPT	IPA	TOKENS	ALIGNMENT	NOTE	BORROWING	CHINESE	COGID	COGIDS	HANZI	MORPHEME_STRUCTURE 
30657	Zhaba_Daofu_County	excrement (noun)	the shit	cça⁵⁵pa⁵⁵	cç a ⁵⁵ ◦ p a ⁵⁵	- cç - a - ⁵⁵ ◦ - p - a ⁵⁵		tib skʲag.pa, combien cç (yunfan 19/02/19)		544			
30676	Queyu_Xinlong	thin	thin (object)	pɕi⁵⁵pɕi³³	pɕ i ⁵⁵ ◦ pɕ i ³³					0			
30680	rGyalrong_Maerkang	stone (noun)	the stone (a piece of)	ɟjə lək	ɟ j ə _ l ə k	) ɟ j ə _ l ə k				3594			
30681	Zhaba_Daofu_County	stone (noun)	the stone (a piece of)	je⁵⁵po⁵⁵	j e ⁵⁵ ◦ p o ⁵⁵	) j e ⁵⁵ ◦ p o ⁵⁵				3594			
30691	Queyu_Xinlong	stone (noun)	the stone (a piece of)	rdə¹³tɕe⁵⁵	r d ə ¹³ ◦ tɕ e ⁵⁵					0			
30697	Queyu_Xinlong	scatter (seeds) (verb)	to sow (broadcast, scatter seeds)	(rlɯ⁵⁵) tə⁵⁵mtɕhe⁵⁵	◦ ( r ◦ l ɯ ⁵⁵ ) _ t ə ⁵⁵ m ◦ tɕh e ⁵⁵					0			
30712	Daofu	stone (noun)	the stone (a piece of)	rgə ma	r g ə + m a	) r g ə + m a				3598			
30716	Daofu	thin	thin (object)	bə be	b ə + b e	) b ə + b e				3196			
30717	Daofu	thin	thin (object)	gɛ bə	g ɛ + b ə	) g ɛ + b ə				3196			
30722	Japhug		the daughter	tɯ-me	t ɯ m e	( t ɯ ) - m e - -				746			
30730	Japhug		the body hair (hair or fur)	tɤ-rme	t ɤ - r m e	- - - - - - - - - - - - - - - - t ɤ - - r - - - - - - - - - - - - m e				141			
30739	Japhug		morning	soz	s o z	( - - - - ) - s o z - ( - - - - - - - - )				2266			
30747	Japhug		knife	mbrɯtɕɯ	mb r ɯ tɕ ɯ					3645			
30751	Japhug		the front (front side)	ɯ-ʁɤri	ɯ - ʁ ɤ r i	ɯ - ʁ ɤ r i				4213			
31055	Old_Burmese		above	ʔa◦thak	ʔ a ◦ th a k	( - - ʔ a ◦ ) th a k - ( - - - - - )				49			
31056	Old_Burmese		all	ʔa◦kun	ʔ a ◦ k u n					3899			
31057	Old_Burmese		bad	chuiwḥ	ch ui w ḥ	ch ui w ḥ -				1044			
31058	Old_Burmese		below, under	ʔo₂k	ʔ o₂ k	ʔ o₂ - k -				1260			
31059	Old_Burmese		big	krīḥ	k r ī ḥ	k r ī ḥ -				909			
31060	Old_Burmese		black	nak	n a k	( - - - ) - - - - - - - ( - - - - ) n a k - ( - - - - - - - - - - - - - - - - )				511			
31061	Old_Burmese		cold (of temperature)	ʔeḥ	ʔ e ḥ	ʔ e ḥ -				3264			
31062	Old_Burmese		correct (right)	mhan	mh a n					3908			
31063	Old_Burmese		dark	mho₂ṅ	mh o₂ ṅ	( - - - ) mh o₂ - ṅ - - - ( - - - - ) - - - - ( - - - - - - - - - - - - - - - - )				144			
31064	Old_Burmese		dirty	ññac◦pat	ññ a c ◦ p a t	- - - - ññ a c ◦ p a t -				1364			
31065	Old_Burmese		dry	khro₂k	kh r o₂ k	kh r - o₂ k -				220			
31066	Old_Burmese		eight	rhyat	rh j a t	( - - - - - - - ) - - - rh j - a - - t ( - - ) - -				183			
31067	Old_Burmese		far	wiyḥ	w i j ḥ	w i j ḥ -				1028			
31068	Old_Burmese		firewood	thaṅḥ	th a ṅ ḥ					3872			
31069	Old_Burmese		five	ṅāḥ	ṅ ā ḥ	( - - - - - - - - - - - ) - ṅ - - ā ḥ - - ( - - - )				10357			
31070	Old_Burmese		four	liyḥ	l i j ḥ	- - - - - - l i j ḥ - - - - ( - - - - - - )				263			
31071	Old_Burmese		full	plañʔ	p l a ñ ʔ	p l a ñ ʔ ( - - - - - - )				149			
31072	Old_Burmese		good	ko₂ṅḥ	k o₂ ṅ ḥ	k o₂ ṅ ḥ -				1060			
31073	Old_Burmese		green	cimḥ	c i m ḥ	c i m ḥ -				1080			
31074	Old_Burmese		green	ññuiv	ññ ui v	- - - - - - - ññ - ui - v - ( - - - - - )				1098			
31075	Old_Burmese		hard	mā	m ā	m ā -				1216			
31076	Old_Burmese		heavy	liyḥ	l i j ḥ	- - - - - - - - - - - - - - l - i j ḥ - - - - - - - - - - - - - - - - - - -				10379			
31077	Old_Burmese		here	sañ◦to₁ṅ	s a ñ ◦ t o₁ ṅ					3927			
31078	Old_Burmese		high / tall	mraṅʔ	m r a ṅ ʔ	( - - - - - ) m - r a ṅ ʔ ( - - - - - - )				896			
31079	Old_Burmese		horizontal	kanʔ◦lanʔ	k a n ʔ ◦ l a n ʔ	k a n ʔ ◦ l a n ʔ				1022			
31080	Old_Burmese		hot	nuyḥ	n u j ḥ	n u j ḥ				3684			
31081	Old_Burmese		hundred	ryā	r j ā	( - - - - - ) - - - - r - j ā - - - ( - - - - - - )				185			
31082	Old_Burmese		I [first person singular]	ṅā	ṅ ā	ṅ - ā - - - - -				327			
31083	Old_Burmese		inside	ʔa◦to₁ṅḥ	ʔ a ◦ t o₁ ṅ ḥ	( ʔ a - - ◦ ) t o₁ ṅ ḥ ( - - - - - )				10574			
31084	Old_Burmese		late	no₂k◦kya	n o₂ k ◦ k j a	- - - - - n o₂ k ◦ k j a -				1178			
31085	Old_Burmese		left	vai	v ai	( - - ) - ( - - - - - - - ) v ai - - ( - - - - - - )				422			
31086	Old_Burmese		long	rhañ	rh a ñ	- rh a ñ - - ( - - - - - - - - - - - - - )				547			
31087	Old_Burmese		many	myāḥ	m j ā ḥ	m j ā ḥ				1027			
31088	Old_Burmese		middle	krāḥ	k r ā ḥ	( - - - ) k r ā ḥ				1200			
31089	Old_Burmese		morning	naṃ◦nak	n a ṃ ◦ n a k	( - - - ) n a ṃ - ( - - - - - - - - - - - - - - ◦ n a k - - - - - )				132			
31090	Old_Burmese		narrow	kyanḥ	k j a n ḥ	k j a n ḥ				1331			
31091	Old_Burmese		near	nīḥ	n ī ḥ	- - - - n ī ḥ - - - - ( - - - - - - - - - - - - - )				7			
31092	Old_Burmese		new	sac	s a c	( - - - - - ) s a c -				997			
31093	Old_Burmese		nine	kuiwḥ	k ui w ḥ	( - - - - - - - - - - ) - - - - k - ui w - - ḥ ( - ) - -				24			
31094	Old_Burmese		noon	mo₁nḥ◦tañʔ	m o₁ n ḥ ◦ t a ñ ʔ	m o₁ n ḥ ◦ t a ñ ʔ				3685			
31095	Old_Burmese		noon	niyʔ◦lañ	n i j ʔ ◦ l a ñ	n i j ʔ ◦ l a ñ				3686			
31096	Old_Burmese		old (of person)	ʔuiw	ʔ ui w	ʔ ui w -				1034			
31097	Old_Burmese		one	tac	t a c	- - - t a c - ( - ) - ( - - )				302			
31098	Old_Burmese		outside	ʔa◦praṅ	ʔ a ◦ p r a ṅ	ʔ a ◦ - p r a ṅ -				1258			
31099	Old_Burmese		red	nī	n ī	- ( - - - - - - ) - n ī - ( - - - - - - )				1306			
31100	Old_Burmese		right	yā	j ā	( - - - - - ) - j ā - ( - ) - ( - - - - )				10429			
31101	Old_Burmese		round	luṃḥ	l u ṃ ḥ	- l u ṃ ḥ -				403			
31102	Old_Burmese		salty	ṅan	ṅ a n	ṅ a n -				1191			
31103	Old_Burmese		seven	khu◦nac	kh u ◦ n a c	( - - - kh u ◦ ) - - - - n - a c - ( - - - - - )				55			
31104	Old_Burmese		sharp	thak	th a k	th a k -				375			
31105	Old_Burmese		short	tuiw	t ui w	- - - - - - - t ui w - - - - - - - ( - - - - - - - - - - - )				59			
31106	Old_Burmese		shy	rhak	rh a k					2478			
31107	Old_Burmese		six	khro₂k	kh r o₂ k	- - - - - - kh - - - - - r o₂ - - k - - - ( - )				306			
31108	Old_Burmese		small	ṅay	ṅ a j	ṅ a j -				524			
31109	Old_Burmese		smooth	pyoʔ	p j o ʔ	( - - - - ) - p j o ʔ -				523			
31110	Old_Burmese		soft	pyoʔ	p j o ʔ	p j o ʔ				1087			
31111	Old_Burmese		straight	phro₂ṅʔ	ph r o₂ ṅ ʔ	ph r o₂ ṅ ʔ -				1066			
31112	Old_Burmese		ten	ta◦chay	t a + ch a j	( t a - - + ) ch a j ( - )				898			
31113	Old_Burmese		that	thuiw	th ui w					2693			
31114	Old_Burmese		the ant	pu◦ro₁k◦chip	p u + r o₁ k + ch i p	- - - - - - - - - - - - - - p u + - - - - - - - - - - - - - - - r o₁ k - ( - - - - - - - - - + ch i p )				2954			
31115	Old_Burmese		the armpit	khyo₁ṅḥ	kh j o₁ ṅ ḥ	kh j o₁ ṅ ḥ -				1190			
31116	Old_Burmese		the bamboo	vāḥ	v ā ḥ	- - - - - - - v ā - ḥ - -				501			
31117	Old_Burmese		the belly	po₂k	p o₂ k	- - - - - - - - p o₂ k - -				10241			
31118	Old_Burmese		the bird	ṅhak	ṅh a k	ṅh a k -				910			
31119	Old_Burmese		the blood	suyḥ	s u j ḥ	( - - - - - - - - - - - - - - - - - - ) s - u j ḥ ( - - - - - )				29703			
31120	Old_Burmese		the body hair (hair or fur)	muyḥ	m u j ḥ	- - - - - - - - - - - - - - - - - - - - m u j ḥ - - - - - - - - -				141			
31121	Old_Burmese		the bone	ruiwḥ	r ui w ḥ	( - - - - - - - - ) - r ui w ḥ - ( - ) - ( - - - - - - - - - - - - - - - - - - - - - - - )				2			
31122	Old_Burmese		the branch	a◦khak	a + kh a k	- - a + - - - - - - - - - - - - - kh - a k -				233			
31123	Old_Burmese		the breast (female)	nuiwʔ	n ui w ʔ	( - - - - - - ) n ui w ʔ - ( - - - - - - - - - - - - - - - - - - - - )				10186			
31124	Old_Burmese		the cloud	tim	t i m	- t i - - m -				927			
31125	Old_Burmese		the daughter	sa◦mīḥ	s a ◦ m ī ḥ	s a ◦ - m ī - - ḥ				219			
31126	Old_Burmese		the dew	nhaṅḥ	nh a ṅ ḥ	nh a ṅ ḥ ( - - - - )				1174			
31127	Old_Burmese		the dog	khuyḥ	kh u j ḥ	( - - - - - - - - - - - - ) kh u j ḥ - ( - ) - ( - ) - - ( - - - - - )				2065			
31128	Old_Burmese		the dream	ip◦mak	i p + m a k	( - - - - - - - - - - - - - - - - i p + - ) - m - a - k - - - - ( - - - - - - - - - - - - - - )				10217			
31129	Old_Burmese		the dust	phun	ph u n	( - - - - - - - - - - - - ) ph u - n - - - - - - ( - - - - - - - - - )				10348			
31130	Old_Burmese		the ear	nāḥ◦ro₁k	n ā ḥ + r o₁ k	( - - - - - - - - - - - - - - - - - - - - ) - n ā - ḥ - - - - - ( - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - + r o₁ k - - - - - )				32			
31131	Old_Burmese		the earth (soil)	mliy	m l i j	m l i j - ( - - - - - - - - - - - - - - )				1356			
31132	Old_Burmese		the egg	u	u	( - - - ) - u -				1021			
31133	Old_Burmese		the eye	myak	m j a k	( - - - - - ) - - - m j a k - - - ( - - - - - - - - - - - - - )				4			
31134	Old_Burmese		the father	a◦phiy	a ◦ ph i j	( - - - - - - - a - ◦ ) - ph i j - - ( - - - - - - - - - - - - )				107			
31135	Old_Burmese		the feather	a◦muyḥ	a + m u j ḥ	( - - - - - - - - - - - - - a + - - - - - - - - - - - ) m - u j ḥ - - -				159			
31136	Old_Burmese		the fire	mīḥ	m ī ḥ	( - - - - - - - - - - - - - ) - - m - ī ḥ ( - ) - - ( - - - )				1746			
31137	Old_Burmese		the fish	ṅāḥ	ṅ ā ḥ	( - - - - - - - - - - - - - - - - - - ) - - ṅ - ā ḥ - - - ( - - - - - - - - - - - - - - - - - - - - - )				186			
31138	Old_Burmese		the flea	lhiyḥ	lh i j ḥ	( - - - - - - - - - - - - - - - - - - - - - - ) - lh - i j ḥ				944			
31139	Old_Burmese		the flower	a◦po₁ṅʔ	a + p o₁ ṅ ʔ	( - - - - - a - + ) p - o₁ ṅ ʔ ( - - - - - - - - - )				201			
31140	Old_Burmese		the fog	nhaṅḥ	nh a ṅ ḥ	nh a ṅ ḥ				3688			
31141	Old_Burmese		the foot	khriy	kh r i j	kh r i j - - - ( - - - - - - - - - - - )				966			
31142	Old_Burmese		the fox	mriy◦khuyḥ	m r i j ◦ kh u j ḥ	m r i j - ◦ kh - u j ḥ				1223			
31143	Old_Burmese		the frog	phāḥ	ph ā ḥ	( - - - - ) - - ph - ā - - ḥ ( - ) - ( - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - )				145			
31144	Old_Burmese		the frost	nhaṅḥ	nh a ṅ ḥ	- nh a ṅ - ḥ ( - - - - - - - - - - )				666			
31145	Old_Burmese		the fruit	sac◦sīḥ	s a c + s ī ḥ	( - - - - - s a c + - - - - - - - - - - - ) s ī ḥ ( - - - )				3525			
31146	Old_Burmese		the goat	chit	ch i t	( - - ) ch i t - ( - - - - - - - )				774			
31147	Old_Burmese		the grass	mrak	m r a k	m r a k -				1020			
31148	Old_Burmese		the hail	muiwḥ◦sīḥ	m ui w ḥ + s ī ḥ	m ui w ḥ + s ī ḥ				1173			
31149	Old_Burmese		the hair (of the head)	chaṃ	ch a ṃ	( - - - - - - - - - - - - - - - ) ch a ṃ ( - - - - - - )				385			
31150	Old_Burmese		the hand	lak	l a k	( - - - ) l a k - ( - - - - - - - - - - - )				229			
31151	Old_Burmese		the head	kho₂ṅḥ	kh o₂ ṅ ḥ	( - - - - - - - - - - - - - - ) - - kh - o₂ - - ṅ ḥ - ( - - - - - - - - - - - - - - - - )				690			
31152	Old_Burmese		the heart	nha◦luṃḥ	nh a ◦ l u ṃ ḥ	( - - - ) - nh a ( - ) - ( - ◦ l u ṃ ḥ - - - )				539			
31153	Old_Burmese		the hoof	khō₁	kh ō₁	kh - ō₁ -				1215			
31154	Old_Burmese		the horn (keratinized skin)	khyuiw	kh j ui w	( - - - - - - - - - ) - - kh j - ui w - - ( - - - - - - - - - - - - )				312			
31155	Old_Burmese		the horse	mraṅḥ	m r a ṅ ḥ					3151			
31156	Old_Burmese		the house	im	i m	( - - - ) - - i m - ( - - - ) -				209			
31157	Old_Burmese		the husband	laṅ	l a ṅ					1951			
31158	Old_Burmese		the ice	riy◦khai	r i j ◦ kh ai	( - - - r i j ◦ - - ) kh ai - -				1284			
31159	Old_Burmese		the knee	pu◦chac	p u + ch a c	p u + ch a c				22			
31160	Old_Burmese		the knee	dūḥ	d ū ḥ	- d ū ḥ				1057			
31161	Old_Burmese		the lake	kan	k a n	- k a n				3209			
31162	Old_Burmese		the leaf	ʔa◦ro₁k	ʔ a + r o₁ k	- ʔ a + r o₁ k				881			
31163	Old_Burmese		the lip (the lips)	nhut	nh u t	- nh u t				1254			
31164	Old_Burmese		the liver	ʔa◦sañḥ	ʔ a + s a ñ ḥ	- ʔ a + s a ñ ḥ				2076			
31165	Old_Burmese		the louse	sanḥ	s a n ḥ	- s a n ḥ				807			
31166	Old_Burmese		the lung	ʔa◦chut	ʔ a + ch u t	- ʔ a + ch u t				716			
31167	Old_Burmese		the meat	ʔa◦sāḥ	ʔ a + s ā ḥ	- ʔ a + s ā ḥ				10227			
31168	Old_Burmese		the moon	laʔ	l a ʔ	- l a ʔ				2081			
31169	Old_Burmese		the mosquito	khraṅ	kh r a ṅ	- kh r a ṅ				1121			
31170	Old_Burmese		the mother	ʔa◦miy	ʔ a ◦ m i j	- ʔ a ◦ m i j				1032			
31171	Old_Burmese		the mountain	to₂ṅ	t o₂ ṅ	- t o₂ ṅ				1079			
31172	Old_Burmese		the mouse or rat	kro₁k	k r o₁ k	- k r o₁ k				1148			
31173	Old_Burmese		the mouth	pāḥ◦cap	p ā ḥ ◦ c a p	- p ā ḥ ◦ c a p				1033			
31174	Old_Burmese		the mouth	nhut	nh u t	- nh u t				1276			
31175	Old_Burmese		the nail (fingernail or claw)	lak◦sañḥ	l a k ◦ s a ñ ḥ	- l a k ◦ s a ñ ḥ				88			
31176	Old_Burmese		the name	ʔa◦mañ	ʔ a ◦ mañ	- ʔ a ◦ mañ				18			
31177	Old_Burmese		the neck	lañ	l a ñ	- l a ñ				122			
31178	Old_Burmese		the needle (for sewing)	ʔap	ʔ a p	- ʔ a p				10231			
31179	Old_Burmese		the nose	nhā	nh ā	- nh ā				2090			nose
31180	Old_Burmese		the otter	phyaṃ	ph j a ṃ	- ph j a ṃ				1290			
31181	Old_Burmese		the pig	vak	v a k	- v a k				2092			
31182	Old_Burmese		the rain	ro₁	r o₁	- r o₁				10234			
31183	Old_Burmese		the rainbow	sak◦taṃ	s a k ◦ t a ṃ	- s a k ◦ t a ṃ				3411			
31184	Old_Burmese		the rice plant	ko₂k	k o₂ k		rice plant			8235			
31185	Old_Burmese		the river	mlac	m l a c	- m l a c				3165			
31186	Old_Burmese		the road	lamḥ	l a m ḥ	- l a m ḥ				2206			
31187	Old_Burmese		the root	mryat	m r j a t	- - - m r j - a t -				1074			root
31188	Old_Burmese		the rope	kruiwḥ	k r ui w ḥ	- k r ui w ḥ				1071			
31189	Old_Burmese		the salt	chāḥ	ch ā ḥ	) ch ā ḥ				4160			
31190	Old_Burmese		the sand	sai	s ai	) s ai				212			
31191	Old_Burmese		the sea	paṅ◦lay	p a ṅ ◦ + l a y					3827			
31192	Old_Burmese		the seed	myuiwḥ◦ciyʔ	m j ui w ḥ ◦ c i j ʔ	) m j ui w ḥ ◦ c i j ʔ				127	640 1155		seed s-seed
31193	Old_Burmese		the sheep	suiwḥ	s ui w ḥ	s ui w ḥ				3405			
31194	Old_Burmese		the shoulder	pa◦khuṃḥ	p a + kh u ṃ ḥ	p a + - kh u ṃ ḥ				10161			
31195	Old_Burmese		the skin	a◦riy	a + r i j	- a + r i j				1163			
31196	Old_Burmese		the sky	muiwḥ	m ui w ḥ	) m ui w ḥ				499			
31197	Old_Burmese		the smoke	khuiwḥ	k h ui w ḥ	) k h ui w ḥ				68			
31198	Old_Burmese		the snake	mruy	m r u j	- m r u j				70			
31199	Old_Burmese		the snow	nhaṅḥ	nh a ṅ ḥ	nh a ṅ ḥ				692			
31200	Old_Burmese		the son	sāḥ	s ā ḥ	) s ā ḥ				73			
31201	Old_Burmese		the spider	paṅʔ◦kū	p a ṅ ʔ ◦ k ū	- p a ṅ ʔ ◦ k ū				3575			
31202	Old_Burmese		the star	kray	k r a j	- k r a j				1073			
31203	Old_Burmese		the stick	tut	t u t	- t u t				1247			
31204	Old_Burmese		the sun	niy	n i j	) n i j				83			
31205	Old_Burmese		the tail	mrīḥ	m r ī ḥ	) m r ī ḥ				84			
31206	Old_Burmese		the thigh	po₂ṅ	p o₂ ṅ	- p o₂ ṅ				3451			
31207	Old_Burmese		the tiger	klāḥ	k l ā ḥ	- k l ā ḥ				1053			
31208	Old_Burmese		the tongue	lhyā	lh j ā	- lh j ā				4190			
31209	Old_Burmese		the tree	sac◦paṅ	s a c ◦ p a ṅ	- s a c ◦ p a ṅ				3396			
31210	Old_Burmese		the water	riy	r i j	- r i j				2787			
31211	Old_Burmese		the wind	liy	l i j	- l i j				994			
31212	Old_Burmese		the wing	to₂ṅ◦paṁ	t o₂ ṅ ◦ p a ṁ	- t o₂ ṅ ◦ p a ṁ	first syllable cognate with the etymon found in Pumi etc			1055			
31213	Old_Burmese		the wood (material)	sac	s a c					8175			
31214	Old_Burmese		the year	ʔa◦nhac	ʔ a ◦ nh a c	- ʔ a ◦ nh a c				1866			
31215	Old_Burmese		thick	tup	t u p	t u p				3690			
31216	Old_Burmese		thin (object)	pāḥ	p ā ḥ	) p ā ḥ				3196			
31217	Old_Burmese		this	sañ	s a ñ					3811			
31218	Old_Burmese		thou [second person singular]	ññaññḥ	ññ a ññ ḥ	) ññ a ññ ḥ				10475			
31219	Old_Burmese		three	suṃḥ	s u ṃ ḥ	) s u ṃ ḥ				283			
31220	Old_Burmese		to be alive	hiyʔ	h i j ʔ	h i j ʔ				3691			
31221	Old_Burmese		to bite	ko₂k	k o₂ k	- k o₂ k				1023			
31222	Old_Burmese		to blow (of wind)	to₂k	t o₂ k	t o₂ k				3692			
31223	Old_Burmese		to burn [intransitive]	lo₂ṅ	l o₂ ṅ	- l o₂ ṅ				1315			
31224	Old_Burmese		to buy	vay	v a j	- v a j				947			
31225	Old_Burmese		to chew	vāḥ	v ā ḥ	- v ā ḥ				1220			
31226	Old_Burmese		to come	lā	l ā	- l ā				883			
31227	Old_Burmese		to count	riy	r i j	- r i j				1063			
31228	Old_Burmese		to count	tiyḥ	t i j ḥ	t i j ḥ	Conn. to Jingpo doubtful. the more widespread word is rij. tijh is absent in all of LB			735			
31229	Old_Burmese		to cry (weep)	ṅuiv	ṅ ui v	- ṅ ui v				1127			
31230	Old_Burmese		to die	siy	s i j	) s i j				163			
31231	Old_Burmese		to dig	thūḥ	th ū ḥ	) th ū ḥ				711			
31232	Old_Burmese		to drink	so₂k	s o₂ k	- s o₂ k				1068			
31233	Old_Burmese		to eat	cāḥ	c ā ḥ	) c ā ḥ				3419			
31234	Old_Burmese		to flow	cīḥ	c ī ḥ	c ī ḥ				932			
31235	Old_Burmese		to fly (move through air)	pyaṃ	p j a ṃ	) p j a ṃ				10206			
31236	Old_Burmese		to forget	miyʔ	m i j ʔ	) m i j ʔ				1575			
31237	Old_Burmese		to give	piyḥ	p i j ḥ	) p i j ḥ				1913			
31238	Old_Burmese		to hear	krāḥ	k r ā ḥ	k r ā ḥ				1042			
31239	Old_Burmese		to hide (conceal)	pho₁k	ph o₁ k	- ph o₁ k				1077			
31240	Old_Burmese		to hold	ko₂ṅ	k o₂ ṅ	- k o₂ ṅ				1031			
31241	Old_Burmese		to kill	sat	s a t	) s a t				3125			
31242	Old_Burmese		to knead	nay	n a j	- n a j				4197			
31243	Old_Burmese		to know (something)	siʔ	s i ʔ	- s i ʔ				2279			
31244	Old_Burmese		to laugh	ray	r a j	) r a j				438			
31245	Old_Burmese		to learn	saṅ	s a ṅ	- s a ṅ				2693			
31246	Old_Burmese		to lick	lyak	l j a k	) l j a k				101			
31247	Old_Burmese		to lie down	lai	l ai	l ai				2697			
31248	Old_Burmese		to pull	cho₁y	ch o₁ j	- ch o₁ j				1051			
31249	Old_Burmese		to push	to₁nḥ	t o₁ n ḥ	t o₁ n ḥ				1301			
31250	Old_Burmese		to push	tuivḥ	t ui v ḥ	t ui v ḥ				3694			
31251	Old_Burmese		to push	nhip	nh i p	nh i p				3695			
31252	Old_Burmese		to reside (live)	niy	n i j	) n i j				1038			
31253	Old_Burmese		to run	pliyḥ	p l i j ḥ	- - - p l i - j ḥ				47			
31254	Old_Burmese		to scratch	phyo₂k	ph j o₂ k	( - - - - - - - ) - ph j o₂ - k - -				126			
31255	Old_Burmese		to see	mraṅ	m r a ṅ	- - - - m r a ṅ -				1329			
31256	Old_Burmese		to shoot (an arrow)	pac	p a c	p a c -				1089			
31257	Old_Burmese		to sing	chuiw	ch ui w	ch ui w -				3260			
31258	Old_Burmese		to sleep	ʔip	ʔ i p	( - - ) ʔ i p - ( - - - - - - - - - - - - - - - - )				2244			
31259	Old_Burmese		to smell (perceive odor) [transitive]	mhuyḥ	mh u j ḥ	mh u j ḥ				10548			
31260	Old_Burmese		to spit	thuyḥ	th u j ḥ	th - u j - ḥ				1067			
31261	Old_Burmese		to stand	ryap	r j a p	- r j a p				2246			
31262	Old_Burmese		to steal	khuiwḥ	kh ui w ḥ	) kh ui w ḥ				10464			
31263	Old_Burmese		to think (reflect)	tuyḥ	t u j ḥ	t u j ḥ				1061			
31264	Old_Burmese		to vomit	ʔan	ʔ a n	- ʔ a n				3174			
31265	Old_Burmese		to walk	lhyok	lh j o k	lh j o k				3697			
31266	Old_Burmese		to wipe	sut	s u t	- s u t				1001			
31267	Old_Burmese		twenty	nhac◦chay	nh a c ◦ ch a y					2812			
31268	Old_Burmese		two	nhac	nh a c	) nh a c				102			
31269	Old_Burmese		wet	cuiw	c ui w	- c ui w				900			
31270	Old_Burmese		white	phlū	ph l ū	) ph l ū				460			
31271	Old_Burmese		who	sū	s ū	- s ū				2253			
31272	Old_Burmese		yellow	vā	v ā	- v ā				3177			
31273	Old_Burmese		young	ṅay	ṅ a j	- ṅ a j				1264			
31274	Old_Burmese		knife	dāḥ	d ā ḥ		!Written Burmese			3873			
31275	Old_Burmese		light (of weight)	poʔ	p o ʔ	p o ʔ	!Written Burmese			1056			
31276	Old_Burmese		the front (front side)	rheʔ	rh e ʔ	rh e - ʔ -	!Written Burmese			4213			
31277	Old_Burmese		the mud	rhvaṃḥ	rh v a ṃ ḥ	- rh v a ṃ ḥ	!Written Burmese			1180			
31278	Old_Burmese		the sparrow	cā◦ka◦leḥ	c ā ◦ k a ◦ l e ḥ		!Written Burmese			3870			
31279	Old_Burmese		the stone (a piece of)	kyok	k j o k	- k j o k	Form from Written Burmese. @lingulist			1078			
31280	Old_Burmese		the tooth (front)	svāḥ	s v ā ḥ	- s v ā ḥ	!Written Burmese			10482			
31281	Old_Burmese		the wheat	gyūṃ	g y ū ṃ		!Written Burmese			3831			
31282	Old_Burmese		the woman	minḥ◦ma	m i n ḥ ◦ m a	- m i n ḥ ◦ m a	!Written Burmese			29768			
31283	Old_Burmese		to fight	ran◦phrac	r a n ◦ ph r a c	) r a n ◦ ph r a c	!Written Burmese			1025			
31284	Old_Burmese		to float	pō	p ō	- p ō	!Written Burmese			1082			
31285	Old_Burmese		to float	myō	m j ō	m j ō	!Written Burmese			2826			
31286	Old_Burmese		to hunt	a◦mai◦luik	a + m ai + l ui k	- a + m ai + l ui k	!Written Burmese			1054			
31287	Old_Burmese		to marry (a man marries a woman)	lak◦thap	l a k ◦ th a p	l a k ◦ th a p	!Written Burmese			3698			
31288	Old_Burmese		to marry (a man marries a woman)	ññāḥ	ññ ā ḥ	ññ ā ḥ	!Written Burmese			3699			
31289	Old_Burmese		to marry (a man marries a woman)	ra	r a	r a	!Written Burmese			3700			
31290	Old_Burmese		to plant (vegetals, rice)	suik	s ui k	- s ui k	words with -uik are not inherited			1118			
31291	Old_Burmese		to throw	pac	p a c	- p a c	!Written Burmese			928			
31292	Old_Burmese		to walk	svāḥ	s v ā ḥ	- s v ā ḥ	!Written Burmese			887			
31293	Old_Burmese		today	dī◦neʔ	dī ◦ n e ʔ	dī ◦ n e ʔ	!Written Burmese			3701			
31294	Old_Burmese		tomorrow	ma◦nak◦phran	m a ◦ n a k ◦ ph r a n	- m a ◦ n a k ◦ ph r a n	!Written Burmese			1263			
31295	Old_Burmese		yesterday	ma◦neʔ◦ka	m a ◦ n e ʔ ◦ k a	) m a ◦ n e ʔ ◦ k a	!Written Burmese			2442			
31296	Japhug		to sow (broadcast, scatter seeds)	χtɤr	χ t ɤ r	- - - χ t ɤ r		Tib[gtor]		3584			
31297	Japhug		the shit	tɯ-qe	t ɯ q e	) t ɯ q e				10560			
31302	Japhug		dry	rom	r o m	- - - r o m ( - - - )				993			
31303	Japhug		smooth	mnu	m n u	( - - - ) m n u				2670			
31304	Japhug		noon	saχsɯ	s a χ s ɯ	s a χ - s ɯ				936			
31306	Japhug		late	maqʰu	m a qʰ u	( - - - ) m a - - qʰ u				2538			
31309	Japhug		dry	spɯ	s p ɯ	s p ɯ				3703			
31310	Japhug		to hide (conceal)	nɤtsɯ	n ɤ ts ɯ	n ɤ ts ɯ				3228			
31532	Japhug		the frost	tɯɣur	t ɯ ɣ u r	( t ɯ ) ɣ u r - -				1395			
31551	Wobzi_Khroskyabs		GLOSS	YOUR LANGUAGE HERE	Y O U R _ L A N G U A G E _ H E R E		NOTES			0			
31552	Wobzi_Khroskyabs		above	tʰɑ	tʰ ɑ	( - - - - - ) tʰ ɑ - - ( - - - - - )				49			
31553	Wobzi_Khroskyabs		all	pâ	p â					5037			
