ID	ID_IN_SOURCE	DOCULECT	DOCULECT_NAME	CONCEPT	CONCEPTICON_ID	VALUE	FORM	TOKENS	COGID	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS
1714	22491	Zhaba	Qiangic_Zhaba	the tail	206_thetail	(ʂ) ȵʌ⁵⁵pʌ⁵⁵ti³³	(ʂ) ȵʌ⁵⁵pʌ⁵⁵ti³³	ʂ + ȵ ⁵⁵/ʌ p ⁵⁵/ʌ t ³³/i	84	3 9 4 7 1 7 1 7	A_AXBYBZ	S_NEPETI	20	20.S.C 20._._ 20.N.C 20.E.V 20.P.C 20.E.V 20.T.C 20.I.V	2.0 0.0 2.0 1.5 1.75 1.3 1.75 0.8	ʂ+ȵ⁵⁵/ʌp⁵⁵/ʌt³³/i	0	4658 4659
1966	17520	MaerkangrGyalrong	rGyalrong_Maerkang	the tail	206_thetail	tɐ jmi	tɐ jmi	t ɐ + j m i	84	1 7 9 6 4 7	AX_ACZ	TE_JMI	8	8.T.C 8.E.V 8._._ 8.J.C 8.M.C 8.I.V	2.0 1.5 0.0 2.0 1.5 0.8	tɐ+jmi	0	4651 4652
2224	22553	MuyaKangding	Muya-kangding	the tail	206_thetail	mə²⁴	mə²⁴	m ²⁴/ə	0	4 7	AX	ME	10	10.M.C 10.E.V	2.0 1.5	m²⁴/ə	0	4654
2374		MenyaGao	Menya-Gao	the tail	206_thetail	1mə	1mə	¹ m ə	0	8 4 7	TBX	6ME	9	9.6.T 9.M.C 9.E.V	1.0 1.3 3.0	¹mə	1	4654
2778	31205	OldBurmese	OldBurmese	the tail	206_thetail	mrīḥ	mrīḥ	m r ī/i ɦ	84	4 5 7 3	ACXN	MRIH	13	13.M.C 13.R.C 13.I.V 13.H.c	2.0 1.5 1.5 0.8	mrī/iɦ	0	4655
3025	24240	QueyuXinlong	Queyu_Xinlong	the tail	206_thetail	rnə¹³	rnə¹³	r n ¹³/ə	0	5 4 7	ACZ	RNE	15	15.R.C 15.N.C 15.E.V	2.0 1.5 0.8	rn¹³/ə	0	4653
3160		QueyuPubarong	Queyu_pubarong	the tail	206_thetail	mətɕɨ̄ʐæ	mətɕɨ̄ʐæ	m ə tɕ ɨ̄/ɨ ʐ æ	0	4 7 2 7 3 7	AXBYBZ	MECISE	14	14.M.C 14.E.V 14.C.C 14.I.V 14.S.C 14.E.V	2.0 1.5 1.75 1.3 1.75 0.8	mətɕɨ̄/ɨʐæ	0	4656
3586	39011	SiyuewuKhroskyabs	Siyuewu_Khroskyabs	the tail	206_thetail	lmî	lmî	l m î	0	5 4 7	ACZ	LMI	16	16.L.C 16.M.C 16.I.V	2.0 1.5 0.8	lmî	0	4652
3901		BragbarSitu	Bragbar Situ	the tail	206_thetail	ta-jmî	ta-jmî	t a + j m î	0	1 7 9 6 4 7	AX_ACZ	TA_JMI	2	2.T.C 2.A.V 2._._ 2.J.C 2.M.C 2.I.V	2.0 1.5 0.0 2.0 1.5 0.8	ta+jmî	0	4651 4652
4182		Geshiza	Geshiza	the tail	206_thetail	rŋæma	rŋæma	r ŋ æ m a	0	5 4 7 4 7	ACYBZ	RNEMA	4	4.R.C 4.N.C 4.E.V 4.M.C 4.A.V	2.0 1.5 1.3 1.75 0.8	rŋæma	0	4653
4526		GuanyinqiaoKhroskyabs	Guanyinqiao_Khroskyabs	the tail	206_thetail	lmi⁵³	lmi⁵³	l m ⁵³/i	0	5 4 7	ACZ	LMI	5	5.L.C 5.M.C 5.I.V	2.0 1.5 0.8	lm⁵³/i	0	4652
4755		NjorogsKhroskyabs	Njorogs_Khroskyabs	the tail	206_thetail	lmi⁵⁵	lmi⁵⁵	l m ⁵⁵/i	0	5 4 7	ACZ	LMI	12	12.L.C 12.M.C 12.I.V	2.0 1.5 0.8	lm⁵⁵/i	0	4652
5020		Tshobdun	Tshobdun	the tail	206_thetail	jmɐ	jmɐ	j m ɐ	0	6 4 7	ACZ	JME	18	18.J.C 18.M.C 18.E.V	2.0 1.5 0.8	jmɐ	0	4652
5455		NgyaltsuZbu	Ngyaltsu Zbu	the tail	206_thetail	tɐ-lméʔ	tɐ-lméʔ	t ɐ + l m é/e ʔ	0	1 7 9 5 4 7 1	AX_ACYN	TE_LMEH	11	11.T.C 11.E.V 11._._ 11.L.C 11.M.C 11.E.V 11.H.c	2.0 1.5 0.0 2.0 1.5 1.3 0.8	tɐ+lmé/eʔ	0	4651 4652
5719		Zlarong	Zlarong	the tail	206_thetail	ŋe55me53	ŋe55me53	ŋ ⁵⁵/e m ⁵³/e	0	4 7 4 7	AXBZ	NEME	21	21.N.C 21.E.V 21.M.C 21.E.V	2.0 1.5 1.75 0.8	ŋ⁵⁵/em⁵³/e	0	4653
6021		KyomkyoSitu	Kyomkyo_Situ	the tail	206_thetail	tajmi	tajmi	t a j m i	0	1 7 6 4 7	AXMBZ	TAJMI	7	7.T.C 7.A.V 7.J.c 7.M.C 7.I.V	2.0 1.5 1.1 1.75 0.8	tajmi	0	4652
53		Bantawa	Kiranti_Bantawa	the thigh	354_thethigh	dʰilaŋ	dʰilaŋ	dʱ i l a ŋ	0	1 7 5 7 4	AXBYN	TILAN	1	1.T.C 1.I.V 1.L.C 1.A.V 1.N.c	2.0 1.5 1.75 1.3 0.8	dʱilaŋ	0	4678
450	18631	Daofu	rGyalrong_Daofu	the thigh	354_thethigh	blɛ	blɛ	b l ɛ	865	1 5 7	ACX	PLE	3	3.P.C 3.L.C 3.E.V	2.0 1.5 1.5	blɛ	0	4681
734	25838	Japhug	rGyalrong_Japhug	the thigh	354_thethigh	tɯ-χpɣi	tɯ-χpɣi	t ɯ + χ p ɣ i	3110	1 7 9 3 1 3 7	AX_ACCZ	TI_GPGI	6	6.T.C 6.I.V 6._._ 6.G.C 6.P.C 6.G.C 6.I.V	2.0 1.5 0.0 2.0 1.5 1.5 0.8	tɯ+χpɣi	0	4679 4683
1091	38118	Tangut	Tangut	the thigh	354_thethigh	bia.	bia.	b i a̙	4203	1 7 7	AXZ	PIA	17	17.P.C 17.I.V 17.A.V	2.0 1.5 0.8	bia̙	0	4692
1399	31761	WobziKhroskyabs	Khroskyabs_Wobzi	the thigh	354_thethigh	lpʰəlá	lpʰəlá	l pʰ ə l á/a	3781	5 1 7 5 7	ACYBZ	LPELA	19	19.L.C 19.P.C 19.E.V 19.L.C 19.A.V	2.0 1.5 1.3 1.75 0.8	lpʰəlá/a	0	4694
1715	21183	Zhaba	Qiangic_Zhaba	the thigh	354_thethigh	po⁵⁵ndei⁵⁵	po⁵⁵ndei⁵⁵	p ⁵⁵/o n d e ⁵⁵/i	3463	1 7 4 1 7 7	AXMBYZ	PUNTEI	20	20.P.C 20.U.V 20.N.c 20.T.C 20.E.V 20.I.V	2.0 1.5 1.1 1.75 1.3 0.8	p⁵⁵/onde⁵⁵/i	0	4695
1967	17397	MaerkangrGyalrong	rGyalrong_Maerkang	the thigh	354_thethigh	tə phək pɑ	tə phək pɑ	t ə + pʰ ə k + p ɑ	699	1 7 9 1 7 1 9 1 7	AX_AXN_AX	TE_PEK_PA	8	8.T.C 8.E.V 8._._ 8.P.C 8.E.V 8.K.c 8._._ 8.P.C 8.A.V	2.0 1.5 0.0 2.0 1.5 0.8 0.0 2.0 1.5	tə+pʰək+pɑ	0	4679 4684 4685
2225	22437	MuyaKangding	Muya-kangding	the thigh	354_thethigh	lɐ⁵⁵ɕæ⁵³	lɐ⁵⁵ɕæ⁵³	l ⁵⁵/ɐ ɕ ⁵³/æ	0	5 7 3 7	AXBZ	LESE	10	10.L.C 10.E.V 10.S.C 10.E.V	2.0 1.5 1.75 0.8	l⁵⁵/ɐɕ⁵³/æ	0	4686
2363		MenyaGao	Menya-Gao	the thigh	354_thethigh	1lɛɕɛ	1lɛɕɛ	¹ l ɛ ɕ ɛ	0	8 5 7 3 7	TBXBZ	6LESE	9	9.6.T 9.L.C 9.E.V 9.S.C 9.E.V	1.0 1.3 3.0 1.3 0.7	¹lɛɕɛ	0	4686
2779	31206	OldBurmese	OldBurmese	the thigh	354_thethigh	po₂ṅ	po₂ṅ	p o ² ŋ	3451	1 7 8 4	AXTN	PU6N	13	13.P.C 13.U.V 13.6.T 13.N.c	1.6 3.0 1.0 0.5	po²ŋ	0	4689
3026	23529	QueyuXinlong	Queyu_Xinlong	the thigh	354_thethigh	bla⁵⁵	bla⁵⁵	b l ⁵⁵/a	0	1 5 7	ACX	PLA	15	15.P.C 15.L.C 15.A.V	2.0 1.5 1.5	bl⁵⁵/a	0	4681
3151		QueyuPubarong	Queyu_pubarong	the thigh	354_thethigh	lə	lə	l ə	0	5 7	AX	LE	14	14.L.C 14.E.V	2.0 1.5	lə	0	4690
3587	39012	SiyuewuKhroskyabs	Siyuewu_Khroskyabs	the thigh	354_thethigh	χpʰəlǽʁ	χpʰəlǽʁ	χ pʰ ə l ǽ/æ ʁ	0	3 1 7 5 7 5	ACYBYN	GPELER	16	16.G.C 16.P.C 16.E.V 16.L.C 16.E.V 16.R.c	2.0 1.5 1.3 1.75 1.3 0.8	χpʰəlǽ/æʁ	0	4691
3902		BragbarSitu	Bragbar Situ	the thigh	354_thethigh	tə-mgām	tə-mgām	t ə + m g ā/a m	0	1 7 9 4 1 7 4	AX_ACYN	TE_MKAM	2	2.T.C 2.E.V 2._._ 2.M.C 2.K.C 2.A.V 2.M.c	2.0 1.5 0.0 2.0 1.5 1.3 0.8	tə+mgā/am	0	4679 4680
4041		Geshiza	Geshiza	the thigh	354_thethigh	blæ	blæ	b l æ	0	1 5 7	ACX	PLE	4	4.P.C 4.L.C 4.E.V	2.0 1.5 1.5	blæ	0	4681
4527		GuanyinqiaoKhroskyabs	Guanyinqiao_Khroskyabs	the thigh	354_thethigh	vdəm⁵³	vdəm⁵³	v d ə ⁵³/m	0	3 1 7 4	ACYN	BTEM	5	5.B.C 5.T.C 5.E.V 5.M.c	2.0 1.5 1.3 0.8	vdə⁵³/m	0	4682
4957		NjorogsKhroskyabs	Njorogs_Khroskyabs	the thigh	354_thethigh	vdom⁵⁵	vdom⁵⁵	v d o ⁵⁵/m	0	3 1 7 4	ACYN	BTUM	12	12.B.C 12.T.C 12.U.V 12.M.c	2.0 1.5 1.3 0.8	vdo⁵⁵/m	0	4682
5262		Tshobdun	Tshobdun	the thigh	354_thethigh	χʃí	χʃí	χ ʃ í	0	3 3 7	ACZ	GSI	18	18.G.C 18.S.C 18.I.V	2.0 1.5 0.8	χʃí	0	4693
5497		NgyaltsuZbu	Ngyaltsu Zbu	the thigh	354_thethigh	vɐ-χpjî	vɐ-χpjî	v ɐ + χ p j î	0	3 7 9 3 1 6 7	AX_ACCZ	BE_GPJI	11	11.B.C 11.E.V 11._._ 11.G.C 11.P.C 11.J.C 11.I.V	2.0 1.5 0.0 2.0 1.5 1.5 0.8	vɐ+χpjî	0	4687 4688
5703		Zlarong	Zlarong	the thigh	354_thethigh	ȵa31ndɨ53	ȵa31ndɨ53	ȵ ³¹/a n d ⁵³/ɨ	0	4 7 4 1 7	AXMBZ	NANTI	21	21.N.C 21.A.V 21.N.c 21.T.C 21.I.V	2.0 1.5 1.1 1.75 0.8	ȵ³¹/and⁵³/ɨ	0	4696
134		Bantawa	Kiranti_Bantawa	the thunder	218_thethunder	kuluŋdippa	kuluŋdippa	k u l u ŋ d i p p a	0	1 7 5 7 4 1 7 1 1 7	AXBYMBYMBZ	KYLYNTIPPA	1	1.K.C 1.Y.V 1.L.C 1.Y.V 1.N.c 1.T.C 1.I.V 1.P.c 1.P.C 1.A.V	2.0 1.5 1.75 1.3 1.1 1.75 1.3 1.1 1.75 0.8	kuluŋdippa	0	4704
451	18567	Daofu	rGyalrong_Daofu	the thunder	218_thethunder	scçɑ lu	scçɑ lu	s c ç ɑ + l u	1162	3 1 3 7 9 5 7	ACCZ_AX	SCSA_LY	3	3.S.C 3.C.C 3.S.C 3.A.V 3._._ 3.L.C 3.Y.V	2.0 1.5 1.5 0.8 0.0 2.0 1.5	scçɑ+lu	0	4707 4708
735	11125	Japhug	rGyalrong_Japhug	the thunder	218_thethunder	tʰoʁ	tʰoʁ	tʰ o ʁ	2526	1 7 5	AXN	TUR	6	6.T.C 6.U.V 6.R.c	2.0 1.5 0.8	tʰoʁ	0	4711
1092	38256	Tangut	Tangut	the thunder	218_thethunder	djii	djii	d j iː	4189	1 6 7	ACX	TJI	17	17.T.C 17.J.C 17.I.V	2.0 1.5 1.5	djiː	0	4705
1400	31768	WobziKhroskyabs	Khroskyabs_Wobzi	the thunder	218_thethunder	zgrê	zgrê	z g r ê/e	3168	3 1 5 7	ACCZ	SKRE	19	19.S.C 19.K.C 19.R.C 19.E.V	2.0 1.5 1.5 0.8	zgrê/e	0	4710
1716	21115	Zhaba	Qiangic_Zhaba	the thunder	218_thethunder	mo³³tʂo⁵⁵	mo³³tʂo⁵⁵	m ³³/o ʈʂ ⁵⁵/o	2007	4 7 2 7	AXBZ	MUCU	20	20.M.C 20.U.V 20.C.C 20.U.V	2.0 1.5 1.75 0.8	m³³/oʈʂ⁵⁵/o	0	4720
1968	17330	MaerkangrGyalrong	rGyalrong_Maerkang	the thunder	218_thethunder	tɑ rmok	tɑ rmok	t ɑ + r m o k	90	1 7 9 5 4 7 1	AX_ACYN	TA_RMUK	8	8.T.C 8.A.V 8._._ 8.R.C 8.M.C 8.U.V 8.K.c	2.0 1.5 0.0 2.0 1.5 1.3 0.8	tɑ+rmok	0	4705 4706
2226	22366	MuyaKangding	Muya-kangding	the thunder	218_thethunder	ndʐu⁵³	ndʐu⁵³	n ɖʐ ⁵³/u	0	4 2 7	ACZ	NCY	10	10.N.C 10.C.C 10.Y.V	2.0 1.5 0.8	nɖʐ⁵³/u	0	4712
2399		MenyaGao	Menya-Gao	the thunder	218_thethunder	1ndʐu	1ndʐu	¹ n ɖʐ u	0	8 4 2 7	TACZ	6NCY	9	9.6.T 9.N.C 9.C.C 9.Y.V	1.0 1.6 1.2 0.7	¹nɖʐu	0	4712
2780	38794	OldBurmese	OldBurmese	the thunder	218_thethunder	myuivḥ khyunḥ	myuivḥ khyunḥ	m y u i v ɦ + kʰ y u n ɦ	1240	4 7 7 7 3 3 9 1 7 7 4 3	AXYYLN_AXYLN	MYYIBH_KYYNH	13	13.M.C 13.Y.V 13.Y.V 13.I.V 13.B.c 13.H.c 13._._ 13.K.C 13.Y.V 13.Y.V 13.N.c 13.H.c	2.0 1.5 1.3 1.3 1.1 0.8 0.0 2.0 1.5 1.3 1.1 0.8	myuivɦ+kʰyunɦ	0	4714 4715
3324		QueyuPubarong	Queyu_pubarong	the thunder	218_thethunder	mdʐū	mdʐū	m ɖʐ ū/u	0	4 2 7	ACZ	MCY	14	14.M.C 14.C.C 14.Y.V	2.0 1.5 0.8	mɖʐū/u	0	4716
3588	39013	SiyuewuKhroskyabs	Siyuewu_Khroskyabs	the thunder	218_thethunder	tʰôʁ	tʰôʁ	tʰ ô/o ʁ	0	1 7 5	AXN	TUR	16	16.T.C 16.U.V 16.R.c	2.0 1.5 0.8	tʰô/oʁ	0	4711
3903		BragbarSitu	Bragbar Situ	the thunder	218_thethunder	ta-rmōk	ta-rmōk	t a + r m ō/o k	0	1 7 9 5 4 7 1	AX_ACYN	TA_RMUK	2	2.T.C 2.A.V 2._._ 2.R.C 2.M.C 2.U.V 2.K.c	2.0 1.5 0.0 2.0 1.5 1.3 0.8	ta+rmō/ok	0	4705 4706
4099		Geshiza	Geshiza	the thunder	218_thethunder	mbru	mbru	m b r u	0	4 1 5 7	ACCZ	MPRY	4	4.M.C 4.P.C 4.R.C 4.Y.V	2.0 1.5 1.5 0.8	mbru	0	4709
4528		GuanyinqiaoKhroskyabs	Guanyinqiao_Khroskyabs	the thunder	218_thethunder	zgre⁵³	zgre⁵³	z g r ⁵³/e	0	3 1 5 7	ACCZ	SKRE	5	5.S.C 5.K.C 5.R.C 5.E.V	2.0 1.5 1.5 0.8	zgr⁵³/e	0	4710
4764		NjorogsKhroskyabs	Njorogs_Khroskyabs	the thunder	218_thethunder	mbruk⁵⁵	mbruk⁵⁵	m b r u ⁵⁵/k	0	4 1 5 7 1	ACCYN	MPRYK	12	12.M.C 12.P.C 12.R.C 12.Y.V 12.K.c	2.0 1.5 1.5 1.3 0.8	mbru⁵⁵/k	0	4709
5223		Tshobdun	Tshobdun	the thunder	218_thethunder	tʰɔʔ-ⁿbrəɣʔ-lɔʔ	tʰɔʔ-ⁿbrəɣʔ-lɔʔ	tʰ ɔ ʔ + ⁿb r ə ɣ ʔ + l ɔ ʔ	0	1 7 1 9 1 5 7 3 1 9 5 7 1	AXN_ACXLN_AXN	TUH_PREGH_LUH	18	18.T.C 18.U.V 18.H.c 18._._ 18.P.C 18.R.C 18.E.V 18.G.c 18.H.c 18._._ 18.L.C 18.U.V 18.H.c	2.0 1.5 0.8 0.0 2.0 1.5 1.5 1.1 0.8 0.0 2.0 1.5 0.8	tʰɔʔ+ⁿbrəɣʔ+lɔʔ	0	4717 4718 4719
5575		NgyaltsuZbu	Ngyaltsu Zbu	the thunder	218_thethunder	ⁿbrɐʁlóʁʔ	ⁿbrɐʁlóʁʔ	ⁿb r ɐ ʁ l ó/o ʁ ʔ	0	1 5 7 5 5 7 5 1	ACXMBYLN	PRERLURH	11	11.P.C 11.R.C 11.E.V 11.R.c 11.L.C 11.U.V 11.R.c 11.H.c	2.0 1.5 1.5 1.1 1.75 1.3 1.1 0.8	ⁿbrɐʁló/oʁʔ	0	4713
5693		Zlarong	Zlarong	the thunder	218_thethunder	ndʐu53	ndʐu53	n ɖʐ ⁵³/u	0	4 2 7	ACZ	NCY	21	21.N.C 21.C.C 21.Y.V	2.0 1.5 0.8	nɖʐ⁵³/u	0	4712
6022		KyomkyoSitu	Kyomkyo_Situ	the thunder	218_thethunder	tarmoʔk	tarmoʔk	t a r m o ʔ k	0	1 7 5 4 7 1 1	AXMBYLN	TARMUHK	7	7.T.C 7.A.V 7.R.c 7.M.C 7.U.V 7.H.c 7.K.c	2.0 1.5 1.1 1.75 1.3 1.1 0.8	tarmoʔk	0	4706
54		Bantawa	Kiranti_Bantawa	the tiger	219_thetiger	dʰinara	dʰinara	dʱ i n a r a	0	1 7 4 7 5 7	AXBYBZ	TINARA	1	1.T.C 1.I.V 1.N.C 1.A.V 1.R.C 1.A.V	2.0 1.5 1.75 1.3 1.75 0.8	dʱinara	0	4731
452	18768	Daofu	rGyalrong_Daofu	the tiger	219_thetiger	stɑ	stɑ	s t ɑ	1105	3 1 7	ACZ	STA	3	3.S.C 3.T.C 3.A.V	2.0 1.5 0.8	stɑ	0	4733
736	25839	Japhug	rGyalrong_Japhug	the tiger	219_thetiger	khu	khu	kʰ u	2645	1 7	AX	KY	6	6.K.C 6.Y.V	2.0 1.5	kʰu	0	4735
1093	38017	Tangut	Tangut	the tiger	219_thetiger	le	le	l e	1053	5 7	AX	LE	17	17.L.C 17.E.V	2.0 1.5	le	0	4739
1401	31769	WobziKhroskyabs	Khroskyabs_Wobzi	the tiger	219_thetiger	stâ	stâ	s t â/a	1105	3 1 7	ACZ	STA	19	19.S.C 19.T.C 19.A.V	2.0 1.5 0.8	stâ/a	0	4733
1717	23224	Zhaba	Qiangic_Zhaba	the tiger	219_thetiger	ʂta⁵⁵	ʂta⁵⁵	ʂ t ⁵⁵/a	1105	3 1 7	ACZ	STA	20	20.S.C 20.T.C 20.A.V	2.0 1.5 0.8	ʂt⁵⁵/a	0	4733
1969	17545	MaerkangrGyalrong	rGyalrong_Maerkang	the tiger	219_thetiger	khuŋ	khuŋ	kʰ u ŋ	2645	1 7 4	AXN	KYN	8	8.K.C 8.Y.V 8.N.c	2.0 1.5 0.8	kʰuŋ	0	4732
2227	22582	MuyaKangding	Muya-kangding	the tiger	219_thetiger	tɑ⁵³	tɑ⁵³	t ⁵³/ɑ	0	1 7	AX	TA	10	10.T.C 10.A.V	2.0 1.5	t⁵³/ɑ	0	4736
2452		MenyaGao	Menya-Gao	the tiger	219_thetiger	1ta̠	1ta̠	¹ t a̙	0	8 1 7	TBX	6TA	9	9.6.T 9.T.C 9.A.V	1.0 1.3 3.0	¹ta̙	0	4736
2781	31207	OldBurmese	OldBurmese	the tiger	219_thetiger	klāḥ	klāḥ	k l ā/a ɦ	1053	1 5 7 3	ACXN	KLAH	13	13.K.C 13.L.C 13.A.V 13.H.c	2.0 1.5 1.5 0.8	klā/aɦ	0	4738
3027	24416	QueyuXinlong	Queyu_Xinlong	the tiger	219_thetiger	sta⁵⁵	sta⁵⁵	s t ⁵⁵/a	0	3 1 7	ACZ	STA	15	15.S.C 15.T.C 15.A.V	2.0 1.5 0.8	st⁵⁵/a	0	4733
3125		QueyuPubarong	Queyu_pubarong	the tiger	219_thetiger	dâ	dâ	d â/a	0	1 7	AX	TA	14	14.T.C 14.A.V	2.0 1.5	dâ/a	0	4736
3589	39014	SiyuewuKhroskyabs	Siyuewu_Khroskyabs	the tiger	219_thetiger	stæ̂ʁ	stæ̂ʁ	s t æ̂/æ ʁ	0	3 1 7 5	ACYN	STER	16	16.S.C 16.T.C 16.E.V 16.R.c	2.0 1.5 1.3 0.8	stæ̂/æʁ	0	4733
3904		BragbarSitu	Bragbar Situ	the tiger	219_thetiger	khə̄ŋ	khə̄ŋ	kʰ ə̄ ŋ	0	1 7 4	AXN	KEN	2	2.K.C 2.E.V 2.N.c	2.0 1.5 0.8	kʰə̄ŋ	0	4732
4030		Geshiza	Geshiza	the tiger	219_thetiger	a̯ʑi	a̯ʑi	a̯/a ʑ i	0	7 3 7	XBZ	ASI	4	4.A.V 4.S.C 4.I.V	1.5 1.75 0.8	a̯/aʑi	0	4734
4529		GuanyinqiaoKhroskyabs	Guanyinqiao_Khroskyabs	the tiger	219_thetiger	stɑ⁵³	stɑ⁵³	s t ⁵³/ɑ	0	3 1 7	ACZ	STA	5	5.S.C 5.T.C 5.A.V	2.0 1.5 0.8	st⁵³/ɑ	0	4733
4933		NjorogsKhroskyabs	Njorogs_Khroskyabs	the tiger	219_thetiger	staq⁵³	staq⁵³	s t a ⁵³/q	0	3 1 7 1	ACYN	STAK	12	12.S.C 12.T.C 12.A.V 12.K.c	2.0 1.5 1.3 0.8	sta⁵³/q	0	4733
5120		Tshobdun	Tshobdun	the tiger	219_thetiger	qɐɟe	qɐɟe	q ɐ ɟ e	0	1 7 1 7	AXBZ	KECE	18	18.K.C 18.E.V 18.C.C 18.E.V	2.0 1.5 1.75 0.8	qɐɟe	0	4740
5414		NgyaltsuZbu	Ngyaltsu Zbu	the tiger	219_thetiger	kɯsɑ̂	kɯsɑ̂	k ɯ s ɑ̂	0	1 7 3 7	AXBZ	KISA	11	11.K.C 11.I.V 11.S.C 11.A.V	2.0 1.5 1.75 0.8	kɯsɑ̂	0	4737
5764		Zlarong	Zlarong	the tiger	219_thetiger	ta55	ta55	t ⁵⁵/a	0	1 7	AX	TA	21	21.T.C 21.A.V	2.0 1.5	t⁵⁵/a	0	4736
6023		KyomkyoSitu	Kyomkyo_Situ	the tiger	219_thetiger	khoŋ	khoŋ	kʰ o ŋ	0	1 7 4	AXN	KUN	7	7.K.C 7.U.V 7.N.c	2.0 1.5 0.8	kʰoŋ	0	4732
147		Bantawa	Kiranti_Bantawa	the tongue	355_thetongue	lem	lem	l e m	0	5 7 4	AXN	LEM	1	1.L.C 1.E.V 1.M.c	2.0 1.5 0.8	lem	0	4753
453	15868	Daofu	rGyalrong_Daofu	the tongue	355_thetongue	vɮɛ	vɮɛ	v ɮ ɛ	4190	3 5 7	ACX	BLE	3	3.B.C 3.L.C 3.E.V	2.0 1.5 1.5	vɮɛ	0	4756
737	11231	Japhug	rGyalrong_Japhug	the tongue	355_thetongue	tɯ-mdʑu	tɯ-mdʑu	t ɯ + m dʑ u	3227	1 7 9 4 2 7	AX_ACZ	TI_MCY	6	6.T.C 6.I.V 6._._ 6.M.C 6.C.C 6.Y.V	2.0 1.5 0.0 2.0 1.5 0.8	tɯ+mdʑu	0	4754 4758
1094	11235	Tangut	Tangut	the tongue	355_thetongue	lhjwa	lhjwa	ɬ j w a	715	5 6 6 7	ACBX	LJWA	17	17.L.C 17.J.C 17.W.C 17.A.V	2.0 1.5 1.75 1.5	ɬjwa	0	4764
1402	31772	WobziKhroskyabs	Khroskyabs_Wobzi	the tongue	355_thetongue	sɲí	sɲí	s ɲ í	3784	3 4 7	ACX	SNI	19	19.S.C 19.N.C 19.I.V	2.0 1.5 1.5	sɲí	0	4757
1718	21214	Zhaba	Qiangic_Zhaba	the tongue	355_thetongue	di³³	di³³	d ³³/i	4190	1 7	AX	TI	20	20.T.C 20.I.V	2.0 1.5	d³³/i	0	4754
1970	17422	MaerkangrGyalrong	rGyalrong_Maerkang	the tongue	355_thetongue	tə ʃmᴇ	tə ʃmᴇ	t ə + ʃ m ɛ	3784	1 7 9 3 4 7	AX_ACX	TE_SME	8	8.T.C 8.E.V 8._._ 8.S.C 8.M.C 8.E.V	2.0 1.5 0.0 2.0 1.5 1.5	tə+ʃmɛ	0	4754 4755
2228	25330	MuyaKangding	Muya-kangding	the tongue	355_thetongue	rɐ²⁴	rɐ²⁴	r ²⁴/ɐ	0	5 7	AX	RE	10	10.R.C 10.E.V	2.0 1.5	r²⁴/ɐ	0	4760
2529		MenyaGao	Menya-Gao	the tongue	355_thetongue	1ʐʌ	1ʐʌ	¹ ʐ ʌ	0	8 3 7	TBX	6SE	9	9.6.T 9.S.C 9.E.V	1.0 1.3 3.0	¹ʐʌ	0	4759
2782	31208	OldBurmese	OldBurmese	the tongue	355_thetongue	lhyā	lhyā	ɬ y ā/a	4190	5 7 7	AXZ	LYA	13	13.L.C 13.Y.V 13.A.V	2.0 1.5 0.8	ɬyā/a	0	4762
3028	20017	QueyuXinlong	Queyu_Xinlong	the tongue	355_thetongue	ɬli⁵⁵	ɬli⁵⁵	ɬ l ⁵⁵/i	0	5 5 7	ACZ	LLI	15	15.L.C 15.L.C 15.I.V	2.0 1.5 0.8	ɬl⁵⁵/i	0	4763
3236		QueyuPubarong	Queyu_pubarong	the tongue	355_thetongue	ˣl̥ī	ˣl̥ī	x ɬ ī	0	3 5 7	ACX	GLI	14	14.G.C 14.L.C 14.I.V	2.0 1.5 1.5	xɬī	0	4763
3590	39015	SiyuewuKhroskyabs	Siyuewu_Khroskyabs	the tongue	355_thetongue	sní	sní	s n í	0	3 4 7	ACX	SNI	16	16.S.C 16.N.C 16.I.V	2.0 1.5 1.5	sní	0	4757
3905		BragbarSitu	Bragbar Situ	the tongue	355_thetongue	tə-ɕmiê	tə-ɕmiê	t ə + ɕ m i ê/e	0	1 7 9 3 4 7 7	AX_ACXZ	TE_SMIE	2	2.T.C 2.E.V 2._._ 2.S.C 2.M.C 2.I.V 2.E.V	2.0 1.5 0.0 2.0 1.5 1.5 0.8	tə+ɕmiê/e	0	4754 4755
4269		Geshiza	Geshiza	the tongue	355_thetongue	vʑæ	vʑæ	v ʑ æ	0	3 3 7	ACZ	BSE	4	4.B.C 4.S.C 4.E.V	2.0 1.5 0.8	vʑæ	0	4756
4530		GuanyinqiaoKhroskyabs	Guanyinqiao_Khroskyabs	the tongue	355_thetongue	sɲi⁵⁵	sɲi⁵⁵	s ɲ ⁵⁵/i	0	3 4 7	ACX	SNI	5	5.S.C 5.N.C 5.I.V	2.0 1.5 1.5	sɲ⁵⁵/i	0	4757
4720		NjorogsKhroskyabs	Njorogs_Khroskyabs	the tongue	355_thetongue	fsɲi⁵⁵	fsɲi⁵⁵	f s ɲ ⁵⁵/i	0	3 3 4 7	ACCZ	BSNI	12	12.B.C 12.S.C 12.N.C 12.I.V	2.0 1.5 1.5 0.8	fsɲ⁵⁵/i	0	4757
